galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,shell_geom_kpc3,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,L_static,delta_sigma_i,beta_i,rho_struct_proxy_i,delta_m_struct_msun,M_struct_i_msun,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
UGC05721,1,0.27,0.99,0.63,0.72,0.35,0.9975184993678309,2.240054788125141,41.56777150931113,51.52,5.208,5,6.74,0.27,3.217393244907978,0.3108106233462927,0.0,1.0,5.01784545380237,500539366.7136633,500539366.7136633,5423.972707715951,58.45599033342134,71.72853291481255
UGC05721,2,1.17,1.71,1.44,0.54,0.35,1.7100317132019964,2.0815725125161197,45.20426179596009,76.89999999999999,8.2275,4,6.74,0.27,3.217393244907978,0.3108106233462927,0.15848227560902117,0.6005557496929407,2.6021745072845244,444980093.0742316,945519459.787895,1961.1275558431496,53.14154382791429,69.76710517809832
UGC05721,3,1.89,2.67,2.28,0.78,0.35,3.9109058626008615,2.045672958188165,39.45641091235627,82.1,4.57,4,6.74,0.27,3.217393244907978,0.3108106233462927,0.035899554327954775,0.8909179140993614,3.728293554750383,1458100512.0770278,2403619971.8649225,1988.6413460283095,67.3357428780922,78.04428634454447
UGC05721,4,3.15,4.49,3.8200000000000003,1.3400000000000003,0.35,11.256829132636806,2.024065213160602,32.80303406408797,78.525,4.57,4,6.74,0.27,3.217393244907978,0.3108106233462927,0.02160774502756313,0.9328409046400044,3.821699919756776,4302022299.291382,6705642271.156304,1976.3961994215383,86.88977777500801,92.87557550615766
UGC05721,5,4.93,6.74,5.835,1.8100000000000005,0.35,23.225621700393397,2.014325174547936,31.605710564737638,78.7,4.57,5,6.74,0.27,3.217393244907978,0.3108106233462927,0.009740038612665813,0.9691483969034839,3.9323253469569646,9133070091.129066,15838712362.28537,2000.776168573996,108.04873411396021,112.57641797433082
