r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_density_i,weight_geom_i,weight_density_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
0.34,38.8,27.88485251888559,3.69,UGC08490,0.91,27.87,0.0,4427.764705882352,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,1,2.4328054838960544,0.12434493896934384,0.8547092965161927,0.06547240333796862,0.05595987179821959,0.17250674159159482,953326.2864419586,2.1472544755401315,2.5353383982924718,0.19828341305135616,0.5522131977850744,506070544.5326532,0.5265385457634932,0.2232940557192209,0.0735768869641088,2.0,1.0,2.0,0.24901149644458503,0.07536590871744027,0.9345455050993454,3.396283366859726,2.2095114281768335,2.2490114964445853,0.039500068267751764,1.121771947241583,8.300383214852834,7.5365908718440275,1.3585133467442905,1.0,953326.2864419586,1422622.9355338896,695.4795454084343,696.0383344913715,-657.2383344913716,10.915147481114406
0.68,50.1,40.152713482403655,3.69,UGC08490,7.1,39.52,0.0,3691.191176470588,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,1,2.4328054838960544,0.12434493896934384,0.8547092965161927,0.06547240333796862,0.05595987179821959,0.17250674159159482,953326.2864419586,2.1472544755401315,2.5353383982924718,0.19828341305135616,0.5522131977850744,506070544.5326532,0.5265385457634932,0.2232940557192209,0.0735768869641088,2.0,1.0,2.0,0.24901149644458503,0.07536590871744027,0.9345455050993454,3.396283366859726,2.2095114281768335,2.2490114964445853,0.039500068267751764,1.121771947241583,8.300383214852834,7.5365908718440275,1.3585133467442905,1.0,953326.2864419586,355655.7338834724,491.77830273484136,493.4147742424838,-443.3147742424838,9.947286517596346
1.02,60.2,45.68022876475117,3.69,UGC08490,10.23,44.52,0.0,3552.980392156863,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,1,2.4328054838960544,0.12434493896934384,0.8547092965161927,0.06547240333796862,0.05595987179821959,0.17250674159159482,953326.2864419586,2.1472544755401315,2.5353383982924718,0.19828341305135616,0.5522131977850744,506070544.5326532,0.5265385457634932,0.2232940557192209,0.0735768869641088,2.0,1.0,2.0,0.24901149644458503,0.07536590871744027,0.9345455050993454,3.396283366859726,2.2095114281768335,2.2490114964445853,0.039500068267751764,1.121771947241583,8.300383214852834,7.5365908718440275,1.3585133467442905,1.0,953326.2864419586,158069.2150593211,401.53530275743816,404.1253303871307,-343.9253303871307,14.519771235248832
1.36,68.2,47.83659686892453,3.69,UGC08490,12.18,46.26,0.0,3420.0294117647063,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,1,2.4328054838960544,0.12434493896934384,0.8547092965161927,0.06547240333796862,0.05595987179821959,0.17250674159159482,953326.2864419586,2.1472544755401315,2.5353383982924718,0.19828341305135616,0.5522131977850744,506070544.5326532,0.5265385457634932,0.2232940557192209,0.0735768869641088,2.0,1.0,2.0,0.24901149644458503,0.07536590871744027,0.9345455050993454,3.396283366859726,2.2095114281768335,2.2490114964445853,0.039500068267751764,1.121771947241583,8.300383214852834,7.5365908718440275,1.3585133467442905,1.0,953326.2864419586,88913.9334708681,347.73977270421716,351.0146571304119,-282.8146571304119,20.363403131075472
1.69,72.8,48.01641802550457,3.69,UGC08490,14.42,45.8,0.0,3135.9999999999995,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,1,2.4328054838960544,0.12434493896934384,0.8547092965161927,0.06547240333796862,0.05595987179821959,0.17250674159159482,953326.2864419586,2.1472544755401315,2.5353383982924718,0.19828341305135616,0.5522131977850744,506070544.5326532,0.5265385457634932,0.2232940557192209,0.0735768869641088,2.0,1.0,2.0,0.24901149644458503,0.07536590871744027,0.9345455050993454,3.396283366859726,2.2095114281768335,2.2490114964445853,0.039500068267751764,1.121771947241583,8.300383214852834,7.5365908718440275,1.3585133467442905,1.0,953326.2864419586,57580.34079609177,311.9467517788815,315.62058289248995,-242.82058289248994,24.783581974495426
2.37,76.6,46.876435444687985,3.69,UGC08490,18.41,43.11,0.0,2475.7637130801686,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,2,2.3084605449267106,0.11059031639081773,0.9305943489187297,0.10053812247482607,0.09356020862597228,0.24932295646953848,953326.2864419586,2.0596017111949614,2.364926021396722,0.13055050679370922,0.575371871359764,1508613748.0385149,0.9091042123392795,0.09894911674987705,0.06543805703598685,2.0,1.0,2.0,0.24901149644458503,0.07536590871744027,0.9345455050993454,3.396283366859726,2.2095114281768335,2.2490114964445853,0.039500068267751764,1.121771947241583,8.300383214852834,7.5365908718440275,1.3585133467442905,1.0,953326.2864419586,42316.24707860834,316.6851837018931,320.135761476755,-243.53576147675503,29.72356455531201
2.7,77.6,46.08538271512997,3.69,UGC08490,20.65,41.2,0.0,2230.281481481481,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,2,2.3084605449267106,0.11059031639081773,0.9305943489187297,0.10053812247482607,0.09356020862597228,0.24932295646953848,953326.2864419586,2.0596017111949614,2.364926021396722,0.13055050679370922,0.575371871359764,1508613748.0385149,0.9091042123392795,0.09894911674987705,0.06543805703598685,2.0,1.0,2.0,0.24901149644458503,0.07536590871744027,0.9345455050993454,3.396283366859726,2.2095114281768335,2.2490114964445853,0.039500068267751764,1.121771947241583,8.300383214852834,7.5365908718440275,1.3585133467442905,1.0,953326.2864419586,32604.407162666008,296.70170093748743,300.2594908395041,-222.65949083950412,31.514617284870027
3.05,78.5,44.954221158863376,3.69,UGC08490,21.24,39.62,0.0,2020.409836065574,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,2,2.3084605449267106,0.11059031639081773,0.9305943489187297,0.10053812247482607,0.09356020862597228,0.24932295646953848,953326.2864419586,2.0596017111949614,2.364926021396722,0.13055050679370922,0.575371871359764,1508613748.0385149,0.9091042123392795,0.09894911674987705,0.06543805703598685,2.0,1.0,2.0,0.24901149644458503,0.07536590871744027,0.9345455050993454,3.396283366859726,2.2095114281768335,2.2490114964445853,0.039500068267751764,1.121771947241583,8.300383214852834,7.5365908718440275,1.3585133467442905,1.0,953326.2864419586,25550.7797060828,279.15923431538596,282.755654414819,-204.255654414819,33.545778841136624
3.38,78.2,44.11988780584103,3.69,UGC08490,22.11,38.18,0.0,1809.242603550296,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,2,2.3084605449267106,0.11059031639081773,0.9305943489187297,0.10053812247482607,0.09356020862597228,0.24932295646953848,953326.2864419586,2.0596017111949614,2.364926021396722,0.13055050679370922,0.575371871359764,1508613748.0385149,0.9091042123392795,0.09894911674987705,0.06543805703598685,2.0,1.0,2.0,0.24901149644458503,0.07536590871744027,0.9345455050993454,3.396283366859726,2.2095114281768335,2.2490114964445853,0.039500068267751764,1.121771947241583,8.300383214852834,7.5365908718440275,1.3585133467442905,1.0,953326.2864419586,20805.130091368934,265.18171073591594,268.8269038039664,-190.6269038039664,34.08011219415897
3.72,78.8,43.91853595009743,3.69,UGC08490,23.77,36.93,0.0,1669.2043010752686,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,2,2.3084605449267106,0.11059031639081773,0.9305943489187297,0.10053812247482607,0.09356020862597228,0.24932295646953848,953326.2864419586,2.0596017111949614,2.364926021396722,0.13055050679370922,0.575371871359764,1508613748.0385149,0.9091042123392795,0.09894911674987705,0.06543805703598685,2.0,1.0,2.0,0.24901149644458503,0.07536590871744027,0.9345455050993454,3.396283366859726,2.2095114281768335,2.2490114964445853,0.039500068267751764,1.121771947241583,8.300383214852834,7.5365908718440275,1.3585133467442905,1.0,953326.2864419586,17175.838840894554,252.77286343301913,256.5598532275222,-177.75985322752217,34.88146404990257
