r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_density_i,weight_geom_i,weight_density_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
0.82,107.0,33.69309127996421,25.6,UGC12506,8.12,32.7,0.0,13962.19512195122,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,1,2.185575120840287,0.0885488717789058,0.9976382216032824,0.025297968845111637,0.02523822064881242,0.4168203718616397,744828.302851506,2.027564886330869,2.2101604443928924,0.05222561169332466,0.3356547711647171,13690247488.640131,0.28569498782860997,0.0032251816253845433,0.010798642899866562,8.200000000000001,1.0,2.0,0.19725107369235806,0.06676424770588137,0.9756379362317646,4.110273924149317,2.1888003024656717,2.197251073692358,0.00845077122668636,1.0320086394302066,6.575035789778602,6.676424770688137,1.644109569660127,1.0,744828.302851506,461718.6349905396,615.3123440109441,616.2341317163814,-509.2341317163814,73.30690872003579
2.46,159.0,82.91915641153135,26.5,UGC12506,22.67,79.76,0.0,10276.829268292682,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,1,2.185575120840287,0.0885488717789058,0.9976382216032824,0.025297968845111637,0.02523822064881242,0.4168203718616397,744828.302851506,2.027564886330869,2.2101604443928924,0.05222561169332466,0.3356547711647171,13690247488.640131,0.28569498782860997,0.0032251816253845433,0.010798642899866562,8.200000000000001,1.0,2.0,0.19725107369235806,0.06676424770588137,0.9756379362317646,4.110273924149317,2.1888003024656717,2.197251073692358,0.00845077122668636,1.0320086394302066,6.575035789778602,6.676424770688137,1.644109569660127,1.0,744828.302851506,51302.07055450439,355.2507474504182,364.79950666644385,-205.79950666644385,76.08084358846865
4.1,194.0,112.13798330628208,13.9,UGC12506,31.68,107.57,0.0,9179.512195121952,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,1,2.185575120840287,0.0885488717789058,0.9976382216032824,0.025297968845111637,0.02523822064881242,0.4168203718616397,744828.302851506,2.027564886330869,2.2101604443928924,0.05222561169332466,0.3356547711647171,13690247488.640131,0.28569498782860997,0.0032251816253845433,0.010798642899866562,8.200000000000001,1.0,2.0,0.19725107369235806,0.06676424770588137,0.9756379362317646,4.110273924149317,2.1888003024656717,2.197251073692358,0.00845077122668636,1.0320086394302066,6.575035789778602,6.676424770688137,1.644109569660127,1.0,744828.302851506,18468.74539962158,275.1760457206413,297.147746817048,-103.14774681704802,81.86201669371792
5.74,198.0,128.90390994845734,14.6,UGC12506,34.72,124.14,0.0,6829.965156794425,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,1,2.185575120840287,0.0885488717789058,0.9976382216032824,0.025297968845111637,0.02523822064881242,0.4168203718616397,744828.302851506,2.027564886330869,2.2101604443928924,0.05222561169332466,0.3356547711647171,13690247488.640131,0.28569498782860997,0.0032251816253845433,0.010798642899866562,8.200000000000001,1.0,2.0,0.19725107369235806,0.06676424770588137,0.9756379362317646,4.110273924149317,2.1888003024656717,2.197251073692358,0.00845077122668636,1.0320086394302066,6.575035789778602,6.676424770688137,1.644109569660127,1.0,744828.302851506,9422.829285521213,232.5662058401688,265.9008426065848,-67.90084260658477,69.09609005154266
7.38,211.0,141.22226594981402,13.2,UGC12506,31.78,137.6,0.0,6032.655826558265,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,1,2.185575120840287,0.0885488717789058,0.9976382216032824,0.025297968845111637,0.02523822064881242,0.4168203718616397,744828.302851506,2.027564886330869,2.2101604443928924,0.05222561169332466,0.3356547711647171,13690247488.640131,0.28569498782860997,0.0032251816253845433,0.010798642899866562,8.200000000000001,1.0,2.0,0.19725107369235806,0.06676424770588137,0.9756379362317646,4.110273924149317,2.1888003024656717,2.197251073692358,0.00845077122668636,1.0320086394302066,6.575035789778602,6.676424770688137,1.644109569660127,1.0,744828.302851506,5700.230061611599,205.1041146703147,249.0209353743046,-38.0209353743046,69.77773405018598
10.65,230.0,169.21796240352265,11.6,UGC12506,14.68,168.58,0.0,4967.136150234742,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,2,2.274123992619193,0.08534291628294288,0.9387875204558103,0.06867014001970034,0.06446667047844779,0.7583428680426163,744828.302851506,2.0106423252583783,2.2883297407791,0.03084318109091479,0.5720651027364824,108594283485.8216,0.8046378423726908,0.08532369015352126,0.010407672717432058,8.200000000000001,1.0,2.0,0.19725107369235806,0.06676424770588137,0.9756379362317646,4.110273924149317,2.1888003024656717,2.197251073692358,0.00845077122668636,1.0320086394302066,6.575035789778602,6.676424770688137,1.644109569660127,1.0,744828.302851506,4979.9222498510035,230.29583574375198,285.7811938545173,-55.78119385451731,60.78203759647735
12.29,239.0,175.92891888487236,11.6,UGC12506,14.98,175.29,0.0,4647.762408462165,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,2,2.274123992619193,0.08534291628294288,0.9387875204558103,0.06867014001970034,0.06446667047844779,0.7583428680426163,744828.302851506,2.0106423252583783,2.2883297407791,0.03084318109091479,0.5720651027364824,108594283485.8216,0.8046378423726908,0.08532369015352126,0.010407672717432058,8.200000000000001,1.0,2.0,0.19725107369235806,0.06676424770588137,0.9756379362317646,4.110273924149317,2.1888003024656717,2.197251073692358,0.00845077122668636,1.0320086394302066,6.575035789778602,6.676424770688137,1.644109569660127,1.0,744828.302851506,3739.538528043966,214.38033610772314,277.3263655148215,-38.326365514821475,63.07108111512764
13.93,237.0,177.92775640691926,11.6,UGC12506,26.72,175.91,0.0,4032.232591529074,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,2,2.274123992619193,0.08534291628294288,0.9387875204558103,0.06867014001970034,0.06446667047844779,0.7583428680426163,744828.302851506,2.0106423252583783,2.2883297407791,0.03084318109091479,0.5720651027364824,108594283485.8216,0.8046378423726908,0.08532369015352126,0.010407672717432058,8.200000000000001,1.0,2.0,0.19725107369235806,0.06676424770588137,0.9756379362317646,4.110273924149317,2.1888003024656717,2.197251073692358,0.00845077122668636,1.0320086394302066,6.575035789778602,6.676424770688137,1.644109569660127,1.0,744828.302851506,2910.848114965792,201.3656232862836,268.7124871335039,-31.712487133503885,59.07224359308074
15.57,240.0,180.6274710557616,11.6,UGC12506,39.88,176.17,0.0,3699.421965317919,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,2,2.274123992619193,0.08534291628294288,0.9387875204558103,0.06867014001970034,0.06446667047844779,0.7583428680426163,744828.302851506,2.0106423252583783,2.2883297407791,0.03084318109091479,0.5720651027364824,108594283485.8216,0.8046378423726908,0.08532369015352126,0.010407672717432058,8.200000000000001,1.0,2.0,0.19725107369235806,0.06676424770588137,0.9756379362317646,4.110273924149317,2.1888003024656717,2.197251073692358,0.00845077122668636,1.0320086394302066,6.575035789778602,6.676424770688137,1.644109569660127,1.0,744828.302851506,2329.9390094983046,190.4656146864536,262.49463552211614,-22.49463552211614,59.37252894423841
17.21,245.0,182.46059574604047,11.6,UGC12506,50.51,175.33,0.0,3487.797791981406,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,2,2.274123992619193,0.08534291628294288,0.9387875204558103,0.06867014001970034,0.06446667047844779,0.7583428680426163,744828.302851506,2.0106423252583783,2.2883297407791,0.03084318109091479,0.5720651027364824,108594283485.8216,0.8046378423726908,0.08532369015352126,0.010407672717432058,8.200000000000001,1.0,2.0,0.19725107369235806,0.06676424770588137,0.9756379362317646,4.110273924149317,2.1888003024656717,2.197251073692358,0.00845077122668636,1.0320086394302066,6.575035789778602,6.676424770688137,1.644109569660127,1.0,744828.302851506,1907.0410308444154,181.16339624999415,257.122626660573,-12.122626660573019,62.53940425395953
