r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_density_i,weight_geom_i,weight_density_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
0.23,4.46,6.842879510849215,4.0,UGC01281,-5.85,3.55,0.0,86.48521739130435,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,1,2.3425847398103365,0.034775549081653256,0.9482349444295362,0.007224688909539133,0.006850702486657526,0.13648800367828134,1000000.0,2.417655423988218,2.2078271058782555,0.3799101292577988,0.21164005702166547,9812134.106170094,0.20775197230029374,0.0588407829502251,0.05700909685516927,2.0,1.0,2.0,0.32403232745662347,0.09429560117254687,0.9442181585033893,3.077111879822369,2.2837439568601114,2.3240323274566235,0.040288370596512024,1.0963081062470155,10.801077581920781,9.429560117354688,1.2308447519293477,1.0,1374340.746937807,2580113.4910828234,770.3415495408835,770.3719413043608,-765.9119413043608,-2.3828795108492153
0.38,7.71,5.399675916200897,4.0,UGC01281,-0.98,5.31,0.0,156.43184210526314,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,1,2.3425847398103365,0.034775549081653256,0.9482349444295362,0.007224688909539133,0.006850702486657526,0.13648800367828134,1000000.0,2.417655423988218,2.2078271058782555,0.3799101292577988,0.21164005702166547,9812134.106170094,0.20775197230029374,0.0588407829502251,0.05700909685516927,2.0,1.0,2.0,0.32403232745662347,0.09429560117254687,0.9442181585033893,3.077111879822369,2.2837439568601114,2.3240323274566235,0.040288370596512024,1.0963081062470155,10.801077581920781,9.429560117354688,1.2308447519293477,1.0,1374340.746937807,945207.7817055496,599.3154069837591,599.3397313278244,-591.6297313278244,2.3103240837991033
0.54,11.0,8.514505270419416,4.0,UGC01281,-2.22,8.22,0.0,224.07407407407405,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,1,2.3425847398103365,0.034775549081653256,0.9482349444295362,0.007224688909539133,0.006850702486657526,0.13648800367828134,1000000.0,2.417655423988218,2.2078271058782555,0.3799101292577988,0.21164005702166547,9812134.106170094,0.20775197230029374,0.0588407829502251,0.05700909685516927,2.0,1.0,2.0,0.32403232745662347,0.09429560117254687,0.9442181585033893,3.077111879822369,2.2837439568601114,2.3240323274566235,0.040288370596512024,1.0963081062470155,10.801077581920781,9.429560117354688,1.2308447519293477,1.0,1374340.746937807,468065.85623553273,502.74801080380985,502.8201061683867,-491.8201061683867,2.4854947295805836
0.69,14.2,10.793020893151278,4.0,UGC01281,-3.47,10.22,0.0,292.231884057971,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,1,2.3425847398103365,0.034775549081653256,0.9482349444295362,0.007224688909539133,0.006850702486657526,0.13648800367828134,1000000.0,2.417655423988218,2.2078271058782555,0.3799101292577988,0.21164005702166547,9812134.106170094,0.20775197230029374,0.0588407829502251,0.05700909685516927,2.0,1.0,2.0,0.32403232745662347,0.09429560117254687,0.9442181585033893,3.077111879822369,2.2837439568601114,2.3240323274566235,0.040288370596512024,1.0963081062470155,10.801077581920781,9.429560117354688,1.2308447519293477,1.0,1374340.746937807,286679.27678698045,444.7569009953825,444.88784011592907,-430.6878401159291,3.4069791068487216
1.0,20.2,14.832754295814382,4.74,UGC01281,-5.15,13.91,0.0,408.04,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,2,2.3078091907286833,0.07526899790152397,0.9806500247837532,0.04713602919231029,0.0462239481956468,0.19728686628180764,1000000.0,2.181064255202657,2.3792310935855343,0.2817544644305902,0.5,89155242.25908662,0.6262343130166201,0.024065233868571845,0.12339179983856387,2.0,1.0,2.0,0.32403232745662347,0.09429560117254687,0.9442181585033893,3.077111879822369,2.2837439568601114,2.3240323274566235,0.040288370596512024,1.0963081062470155,10.801077581920781,9.429560117354688,1.2308447519293477,1.0,1374340.746937807,197286.86628180763,444.1698619692782,444.41745789494774,-424.21745789494776,5.367245704185617
1.15,23.2,16.483039768198097,4.0,UGC01281,-5.85,15.41,0.0,468.0347826086957,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,2,2.3078091907286833,0.07526899790152397,0.9806500247837532,0.04713602919231029,0.0462239481956468,0.19728686628180764,1000000.0,2.181064255202657,2.3792310935855343,0.2817544644305902,0.5,89155242.25908662,0.6262343130166201,0.024065233868571845,0.12339179983856387,2.0,1.0,2.0,0.32403232745662347,0.09429560117254687,0.9442181585033893,3.077111879822369,2.2837439568601114,2.3240323274566235,0.040288370596512024,1.0963081062470155,10.801077581920781,9.429560117354688,1.2308447519293477,1.0,1374340.746937807,149177.21457981676,414.1905319617884,414.5183800108136,-391.3183800108136,6.716960231801902
1.3,26.4,16.832266632869143,7.13,UGC01281,-1.76,16.74,0.0,536.1230769230768,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,2,2.3078091907286833,0.07526899790152397,0.9806500247837532,0.04713602919231029,0.0462239481956468,0.19728686628180764,1000000.0,2.181064255202657,2.3792310935855343,0.2817544644305902,0.5,89155242.25908662,0.6262343130166201,0.024065233868571845,0.12339179983856387,2.0,1.0,2.0,0.32403232745662347,0.09429560117254687,0.9442181585033893,3.077111879822369,2.2837439568601114,2.3240323274566235,0.040288370596512024,1.0963081062470155,10.801077581920781,9.429560117354688,1.2308447519293477,1.0,1374340.746937807,116737.79069929445,389.56273937465164,389.92621495493574,-363.52621495493577,9.567733367130856
1.46,29.3,18.011343647823725,4.38,UGC01281,2.33,17.86,0.0,588.0068493150685,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,2,2.3078091907286833,0.07526899790152397,0.9806500247837532,0.04713602919231029,0.0462239481956468,0.19728686628180764,1000000.0,2.181064255202657,2.3792310935855343,0.2817544644305902,0.5,89155242.25908662,0.6262343130166201,0.024065233868571845,0.12339179983856387,2.0,1.0,2.0,0.32403232745662347,0.09429560117254687,0.9442181585033893,3.077111879822369,2.2837439568601114,2.3240323274566235,0.040288370596512024,1.0963081062470155,10.801077581920781,9.429560117354688,1.2308447519293477,1.0,1374340.746937807,92553.41822190263,367.5975933054756,368.03858371640575,-338.73858371640574,11.288656352176275
1.76,34.6,20.62334841872192,4.0,UGC01281,7.63,19.16,0.0,680.2045454545455,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,3,2.423571637450078,0.09484836658328355,0.8974143739031952,0.09484836658328355,0.08511828751307815,0.25619085766373617,1000000.0,2.1421726648767914,2.5329295761949493,0.26783690805425614,0.6891957877837043,227338591.16650173,1.0,0.13982768058996653,0.20619210126800763,2.0,1.0,2.0,0.32403232745662347,0.09429560117254687,0.9442181585033893,3.077111879822369,2.2837439568601114,2.3240323274566235,0.040288370596512024,1.0963081062470155,10.801077581920781,9.429560117354688,1.2308447519293477,1.0,1374340.746937807,82706.24278917104,381.5271776806222,382.0841658704808,-347.48416587048075,13.97665158127808
1.92,37.4,21.837456353705665,7.09,UGC01281,9.79,19.52,0.0,728.5208333333334,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,3,2.423571637450078,0.09484836658328355,0.8974143739031952,0.09484836658328355,0.08511828751307815,0.25619085766373617,1000000.0,2.1421726648767914,2.5329295761949493,0.26783690805425614,0.6891957877837043,227338591.16650173,1.0,0.13982768058996653,0.20619210126800763,2.0,1.0,2.0,0.32403232745662347,0.09429560117254687,0.9442181585033893,3.077111879822369,2.2837439568601114,2.3240323274566235,0.040288370596512024,1.0963081062470155,10.801077581920781,9.429560117354688,1.2308447519293477,1.0,1374340.746937807,69496.21789923399,365.28446225719654,365.9366241120575,-328.5366241120575,15.562543646294333
