r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_density_i,weight_geom_i,weight_density_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
0.23,6.81,9.708166665236027,8.19,NGC0100,-0.86,9.67,0.0,201.6352173913043,NGC0100,NGC100,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NED,RFGC0095,EON_6.012_16.487,NED,,6.012434,16.487118,r,29.05,0.13,6.87,0.39,0.2364888123924268,4.228529839883552,22.03,0.07,0.063,12.76,0.06,IR,,,NED,thick_like,NED,NED,,6.012434,16.487118,,,NED,,True,coord_strict,NGC0100,34.0,0.0009366523394287,Bizyaev_2014,0.35,1,2.183367678630999,0.074524580918649,0.9993662288602868,0.01625191762688012,0.016241617630523206,0.05957575924973254,512222.57621011406,2.178237077577823,2.18826084997771,0.23932037627553995,0.2509328383505057,161165896.55079004,0.21807459265850426,0.0008103678284090421,0.05479748596959485,2.0,1.0,2.0,0.19382138645889224,0.05107715782409583,0.9776520708003732,3.733520234736557,2.184178046459408,2.1938213864588922,0.00964333999948419,1.0393768775870753,6.460712881996408,5.107715782509583,1.4934080938950227,1.0,512222.57621011406,576862.9278368909,364.25056403866404,364.3799142412832,-357.5699142412832,-2.898166665236027
0.69,20.0,23.848224252551802,4.09,NGC0100,-1.93,23.77,0.0,579.7101449275362,NGC0100,NGC100,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NED,RFGC0095,EON_6.012_16.487,NED,,6.012434,16.487118,r,29.05,0.13,6.87,0.39,0.2364888123924268,4.228529839883552,22.03,0.07,0.063,12.76,0.06,IR,,,NED,thick_like,NED,NED,,6.012434,16.487118,,,NED,,True,coord_strict,NGC0100,34.0,0.0009366523394287,Bizyaev_2014,0.35,1,2.183367678630999,0.074524580918649,0.9993662288602868,0.01625191762688012,0.016241617630523206,0.05957575924973254,512222.57621011406,2.178237077577823,2.18826084997771,0.23932037627553995,0.2509328383505057,161165896.55079004,0.21807459265850426,0.0008103678284090421,0.05479748596959485,2.0,1.0,2.0,0.19382138645889224,0.05107715782409583,0.9776520708003732,3.733520234736557,2.184178046459408,2.1938213864588922,0.00964333999948419,1.0393768775870753,6.460712881996408,5.107715782509583,1.4934080938950227,1.0,512222.57621011406,64095.88087076568,210.30016120019576,211.64804653203942,-191.64804653203942,-3.848224252551802
1.15,33.0,34.888313229504234,4.0,NGC0100,-3.62,34.7,0.0,946.9565217391304,NGC0100,NGC100,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NED,RFGC0095,EON_6.012_16.487,NED,,6.012434,16.487118,r,29.05,0.13,6.87,0.39,0.2364888123924268,4.228529839883552,22.03,0.07,0.063,12.76,0.06,IR,,,NED,thick_like,NED,NED,,6.012434,16.487118,,,NED,,True,coord_strict,NGC0100,34.0,0.0009366523394287,Bizyaev_2014,0.35,1,2.183367678630999,0.074524580918649,0.9993662288602868,0.01625191762688012,0.016241617630523206,0.05957575924973254,512222.57621011406,2.178237077577823,2.18826084997771,0.23932037627553995,0.2509328383505057,161165896.55079004,0.21807459265850426,0.0008103678284090421,0.05479748596959485,2.0,1.0,2.0,0.19382138645889224,0.05107715782409583,0.9776520708003732,3.733520234736557,2.184178046459408,2.1938213864588922,0.00964333999948419,1.0393768775870753,6.460712881996408,5.107715782509583,1.4934080938950227,1.0,512222.57621011406,23074.517113475642,162.89780440661863,166.5919838422515,-133.5919838422515,-1.8883132295042344
2.05,49.9,46.864233696925,4.0,NGC0100,-3.92,46.7,0.0,1214.639024390244,NGC0100,NGC100,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NED,RFGC0095,EON_6.012_16.487,NED,,6.012434,16.487118,r,29.05,0.13,6.87,0.39,0.2364888123924268,4.228529839883552,22.03,0.07,0.063,12.76,0.06,IR,,,NED,thick_like,NED,NED,,6.012434,16.487118,,,NED,,True,coord_strict,NGC0100,34.0,0.0009366523394287,Bizyaev_2014,0.35,2,2.257892259549648,0.06774378870037401,0.942863457549623,0.0480094204886666,0.045266328196897895,0.1022323075897035,512222.57621011406,2.067020195555598,2.312131620332907,0.1531256886436478,0.5388598947306285,1702068257.98356,0.7086911052614561,0.07371421309023996,0.049448020949178106,2.0,1.0,2.0,0.19382138645889224,0.05107715782409583,0.9776520708003732,3.733520234736557,2.184178046459408,2.1938213864588922,0.00964333999948419,1.0393768775870753,6.460712881996408,5.107715782509583,1.4934080938950227,1.0,512222.57621011406,12460.605821654426,159.82566106352124,166.55479078787127,-116.65479078787126,3.0357663030750004
2.51,55.5,50.432261499956546,4.0,NGC0100,3.21,50.33,0.0,1227.191235059761,NGC0100,NGC100,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NED,RFGC0095,EON_6.012_16.487,NED,,6.012434,16.487118,r,29.05,0.13,6.87,0.39,0.2364888123924268,4.228529839883552,22.03,0.07,0.063,12.76,0.06,IR,,,NED,thick_like,NED,NED,,6.012434,16.487118,,,NED,,True,coord_strict,NGC0100,34.0,0.0009366523394287,Bizyaev_2014,0.35,2,2.257892259549648,0.06774378870037401,0.942863457549623,0.0480094204886666,0.045266328196897895,0.1022323075897035,512222.57621011406,2.067020195555598,2.312131620332907,0.1531256886436478,0.5388598947306285,1702068257.98356,0.7086911052614561,0.07371421309023996,0.049448020949178106,2.0,1.0,2.0,0.19382138645889224,0.05107715782409583,0.9776520708003732,3.733520234736557,2.184178046459408,2.1938213864588922,0.00964333999948419,1.0393768775870753,6.460712881996408,5.107715782509583,1.4934080938950227,1.0,512222.57621011406,8311.88329796396,144.43970049086067,152.99098038083662,-97.49098038083662,5.067738500043454
2.97,61.9,53.637107490989855,4.0,NGC0100,7.43,53.12,0.0,1290.104377104377,NGC0100,NGC100,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NED,RFGC0095,EON_6.012_16.487,NED,,6.012434,16.487118,r,29.05,0.13,6.87,0.39,0.2364888123924268,4.228529839883552,22.03,0.07,0.063,12.76,0.06,IR,,,NED,thick_like,NED,NED,,6.012434,16.487118,,,NED,,True,coord_strict,NGC0100,34.0,0.0009366523394287,Bizyaev_2014,0.35,2,2.257892259549648,0.06774378870037401,0.942863457549623,0.0480094204886666,0.045266328196897895,0.1022323075897035,512222.57621011406,2.067020195555598,2.312131620332907,0.1531256886436478,0.5388598947306285,1702068257.98356,0.7086911052614561,0.07371421309023996,0.049448020949178106,2.0,1.0,2.0,0.19382138645889224,0.05107715782409583,0.9776520708003732,3.733520234736557,2.184178046459408,2.1938213864588922,0.00964333999948419,1.0393768775870753,6.460712881996408,5.107715782509583,1.4934080938950227,1.0,512222.57621011406,5936.547967384588,132.78383735655567,143.20784462847078,-81.30784462847078,8.262892509010143
3.88,73.1,56.365657097207695,4.0,NGC0100,11.97,55.08,0.0,1377.219072164948,NGC0100,NGC100,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NED,RFGC0095,EON_6.012_16.487,NED,,6.012434,16.487118,r,29.05,0.13,6.87,0.39,0.2364888123924268,4.228529839883552,22.03,0.07,0.063,12.76,0.06,IR,,,NED,thick_like,NED,NED,,6.012434,16.487118,,,NED,,True,coord_strict,NGC0100,34.0,0.0009366523394287,Bizyaev_2014,0.35,3,2.196929263067549,0.03342531608426014,0.9887275262121524,0.03342531608426014,0.03304853008484979,0.11295917812872432,512222.57621011406,2.037295391222757,2.2307644166476095,0.10597736304033802,0.5,3388933201.254637,1.0,0.012751216608140936,0.018365558288055018,2.0,1.0,2.0,0.19382138645889224,0.05107715782409583,0.9776520708003732,3.733520234736557,2.184178046459408,2.1938213864588922,0.00964333999948419,1.0393768775870753,6.460712881996408,5.107715782509583,1.4934080938950227,1.0,512222.57621011406,3843.4106459023506,122.11647434355906,134.49728847118487,-61.39728847118488,16.7343429027923
4.34,76.1,55.843868956224725,3.0,NGC0100,13.61,54.16,0.0,1334.3801843317972,NGC0100,NGC100,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NED,RFGC0095,EON_6.012_16.487,NED,,6.012434,16.487118,r,29.05,0.13,6.87,0.39,0.2364888123924268,4.228529839883552,22.03,0.07,0.063,12.76,0.06,IR,,,NED,thick_like,NED,NED,,6.012434,16.487118,,,NED,,True,coord_strict,NGC0100,34.0,0.0009366523394287,Bizyaev_2014,0.35,3,2.196929263067549,0.03342531608426014,0.9887275262121524,0.03342531608426014,0.03304853008484979,0.11295917812872432,512222.57621011406,2.037295391222757,2.2307644166476095,0.10597736304033802,0.5,3388933201.254637,1.0,0.012751216608140936,0.018365558288055018,2.0,1.0,2.0,0.19382138645889224,0.05107715782409583,0.9776520708003732,3.733520234736557,2.184178046459408,2.1938213864588922,0.00964333999948419,1.0393768775870753,6.460712881996408,5.107715782509583,1.4934080938950227,1.0,512222.57621011406,3071.8554878884847,115.46364283806406,128.25907577023943,-52.15907577023944,20.25613104377527
4.79,77.8,55.34125766550666,5.34,NGC0100,14.82,53.32,0.0,1263.6409185803757,NGC0100,NGC100,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NED,RFGC0095,EON_6.012_16.487,NED,,6.012434,16.487118,r,29.05,0.13,6.87,0.39,0.2364888123924268,4.228529839883552,22.03,0.07,0.063,12.76,0.06,IR,,,NED,thick_like,NED,NED,,6.012434,16.487118,,,NED,,True,coord_strict,NGC0100,34.0,0.0009366523394287,Bizyaev_2014,0.35,3,2.196929263067549,0.03342531608426014,0.9887275262121524,0.03342531608426014,0.03304853008484979,0.11295917812872432,512222.57621011406,2.037295391222757,2.2307644166476095,0.10597736304033802,0.5,3388933201.254637,1.0,0.012751216608140936,0.018365558288055018,2.0,1.0,2.0,0.19382138645889224,0.05107715782409583,0.9776520708003732,3.733520234736557,2.184178046459408,2.1938213864588922,0.00964333999948419,1.0393768775870753,6.460712881996408,5.107715782509583,1.4934080938950227,1.0,512222.57621011406,2521.7917123649368,109.90624323589651,123.05298493831042,-45.25298493831042,22.458742334493337
5.24,79.0,54.778101463997444,4.0,NGC0100,15.7,52.48,0.0,1191.030534351145,NGC0100,NGC100,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NED,RFGC0095,EON_6.012_16.487,NED,,6.012434,16.487118,r,29.05,0.13,6.87,0.39,0.2364888123924268,4.228529839883552,22.03,0.07,0.063,12.76,0.06,IR,,,NED,thick_like,NED,NED,,6.012434,16.487118,,,NED,,True,coord_strict,NGC0100,34.0,0.0009366523394287,Bizyaev_2014,0.35,3,2.196929263067549,0.03342531608426014,0.9887275262121524,0.03342531608426014,0.03304853008484979,0.11295917812872432,512222.57621011406,2.037295391222757,2.2307644166476095,0.10597736304033802,0.5,3388933201.254637,1.0,0.012751216608140936,0.018365558288055018,2.0,1.0,2.0,0.19382138645889224,0.05107715782409583,0.9776520708003732,3.733520234736557,2.184178046459408,2.1938213864588922,0.00964333999948419,1.0393768775870753,6.460712881996408,5.107715782509583,1.4934080938950227,1.0,512222.57621011406,2107.2577802747633,105.08106760325458,118.50177706954338,-39.50177706954338,24.221898536002556
6.16,79.8,52.07020261147444,7.15,NGC0100,16.58,49.36,0.0,1033.7727272727273,NGC0100,NGC100,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NED,RFGC0095,EON_6.012_16.487,NED,,6.012434,16.487118,r,29.05,0.13,6.87,0.39,0.2364888123924268,4.228529839883552,22.03,0.07,0.063,12.76,0.06,IR,,,NED,thick_like,NED,NED,,6.012434,16.487118,,,NED,,True,coord_strict,NGC0100,34.0,0.0009366523394287,Bizyaev_2014,0.35,4,2.1910416273811277,0.028526579701205756,0.9938162589556726,0.030941629902424564,0.030750294875618554,0.10716546147582107,512222.57621011406,2.0324768470946215,2.2221692334332435,0.10294167281557118,0.5243873783611148,3987034338.207448,1.0846596481777564,0.006863580921719681,0.020975426250886595,2.0,1.0,2.0,0.19382138645889224,0.05107715782409583,0.9776520708003732,3.733520234736557,2.184178046459408,2.1938213864588922,0.00964333999948419,1.0393768775870753,6.460712881996408,5.107715782509583,1.4934080938950227,1.0,512222.57621011406,1446.6122227054204,94.39878861439584,107.80740833479575,-28.007408334795755,27.729797388525554
7.16,83.4,49.460630808755354,5.12,NGC0100,17.02,46.44,0.0,971.4469273743018,NGC0100,NGC100,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NED,RFGC0095,EON_6.012_16.487,NED,,6.012434,16.487118,r,29.05,0.13,6.87,0.39,0.2364888123924268,4.228529839883552,22.03,0.07,0.063,12.76,0.06,IR,,,NED,thick_like,NED,NED,,6.012434,16.487118,,,NED,,True,coord_strict,NGC0100,34.0,0.0009366523394287,Bizyaev_2014,0.35,4,2.1910416273811277,0.028526579701205756,0.9938162589556726,0.030941629902424564,0.030750294875618554,0.10716546147582107,512222.57621011406,2.0324768470946215,2.2221692334332435,0.10294167281557118,0.5243873783611148,3987034338.207448,1.0846596481777564,0.006863580921719681,0.020975426250886595,2.0,1.0,2.0,0.19382138645889224,0.05107715782409583,0.9776520708003732,3.733520234736557,2.184178046459408,2.1938213864588922,0.00964333999948419,1.0393768775870753,6.460712881996408,5.107715782509583,1.4934080938950227,1.0,512222.57621011406,1070.7485869255563,87.55889379376023,100.56298465333546,-17.162984653335457,33.93936919124465
7.98,86.1,47.76544462265583,5.53,NGC0100,18.01,44.24,0.0,928.973684210526,NGC0100,NGC100,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NED,RFGC0095,EON_6.012_16.487,NED,,6.012434,16.487118,r,29.05,0.13,6.87,0.39,0.2364888123924268,4.228529839883552,22.03,0.07,0.063,12.76,0.06,IR,,,NED,thick_like,NED,NED,,6.012434,16.487118,,,NED,,True,coord_strict,NGC0100,34.0,0.0009366523394287,Bizyaev_2014,0.35,5,2.1398761036651375,0.05116552371599026,0.9634868824241309,0.058447734561025,0.056313625556955106,0.11956584568825565,512222.57621011406,2.0245553601034665,2.1619461652503853,0.0843587496352341,0.4407923238587894,4422252397.665824,1.1423265182519553,0.04430194279427058,0.03119849007072579,2.0,1.0,2.0,0.19382138645889224,0.05107715782409583,0.9776520708003732,3.733520234736557,2.184178046459408,2.1938213864588922,0.00964333999948419,1.0393768775870753,6.460712881996408,5.107715782509583,1.4934080938950227,1.0,512222.57621011406,961.7453016183828,87.60552212568963,99.7810864187933,-13.6810864187933,38.33455537734417
8.44,87.5,47.0189855271251,10.2,NGC0100,18.77,43.11,0.0,907.1386255924172,NGC0100,NGC100,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NED,RFGC0095,EON_6.012_16.487,NED,,6.012434,16.487118,r,29.05,0.13,6.87,0.39,0.2364888123924268,4.228529839883552,22.03,0.07,0.063,12.76,0.06,IR,,,NED,thick_like,NED,NED,,6.012434,16.487118,,,NED,,True,coord_strict,NGC0100,34.0,0.0009366523394287,Bizyaev_2014,0.35,5,2.1398761036651375,0.05116552371599026,0.9634868824241309,0.058447734561025,0.056313625556955106,0.11956584568825565,512222.57621011406,2.0245553601034665,2.1619461652503853,0.0843587496352341,0.4407923238587894,4422252397.665824,1.1423265182519553,0.04430194279427058,0.03119849007072579,2.0,1.0,2.0,0.19382138645889224,0.05107715782409583,0.9776520708003732,3.733520234736557,2.184178046459408,2.1938213864588922,0.00964333999948419,1.0393768775870753,6.460712881996408,5.107715782509583,1.4934080938950227,1.0,512222.57621011406,859.7673781077928,85.18472087898023,97.29964887516178,-9.799648875161779,40.4810144728749
8.9,89.0,46.33471376840478,7.77,NGC0100,19.76,41.91,0.0,890.0,NGC0100,NGC100,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NED,RFGC0095,EON_6.012_16.487,NED,,6.012434,16.487118,r,29.05,0.13,6.87,0.39,0.2364888123924268,4.228529839883552,22.03,0.07,0.063,12.76,0.06,IR,,,NED,thick_like,NED,NED,,6.012434,16.487118,,,NED,,True,coord_strict,NGC0100,34.0,0.0009366523394287,Bizyaev_2014,0.35,5,2.1398761036651375,0.05116552371599026,0.9634868824241309,0.058447734561025,0.056313625556955106,0.11956584568825565,512222.57621011406,2.0245553601034665,2.1619461652503853,0.0843587496352341,0.4407923238587894,4422252397.665824,1.1423265182519553,0.04430194279427058,0.03119849007072579,2.0,1.0,2.0,0.19382138645889224,0.05107715782409583,0.9776520708003732,3.733520234736557,2.184178046459408,2.1938213864588922,0.00964333999948419,1.0393768775870753,6.460712881996408,5.107715782509583,1.4934080938950227,1.0,512222.57621011406,773.1893132834144,82.95411314830862,95.0173173070172,-6.017317307017194,42.66528623159522
