r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_density_i,weight_geom_i,weight_density_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
0.63,29.5,32.52584971987665,2.53,UGC05986,-2.22,32.45,0.0,1381.3492063492065,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,1,2.3510265201694867,0.014392191742456983,0.9532307108021961,0.0064741571467066585,0.006171365418800306,0.0921825343005433,867782.2763734084,2.108269689961342,2.4267496572946774,0.13900205758683953,0.4456193994763291,1252678973.9118457,0.44983816659472975,0.04976221772236933,0.005756876696982794,2.51,1.0,2.0,0.3166698764737565,0.07312325315728074,0.9507977616729066,2.703808413193847,2.3012643024471173,2.3166698764737563,0.015405574026639002,1.0395224360193862,10.55566254915855,7.312325315828074,1.0815233652779388,1.0,867782.2763734084,201547.9200231677,356.3357821137188,357.8171607323993,-328.3171607323993,-3.0258497198766534
1.26,50.8,44.27149421467497,3.76,UGC05986,-8.54,43.44,0.0,2048.126984126984,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,1,2.3510265201694867,0.014392191742456983,0.9532307108021961,0.0064741571467066585,0.006171365418800306,0.0921825343005433,867782.2763734084,2.108269689961342,2.4267496572946774,0.13900205758683953,0.4456193994763291,1252678973.9118457,0.44983816659472975,0.04976221772236933,0.005756876696982794,2.51,1.0,2.0,0.3166698764737565,0.07312325315728074,0.9507977616729066,2.703808413193847,2.3012643024471173,2.3166698764737563,0.015405574026639002,1.0395224360193862,10.55566254915855,7.312325315828074,1.0815233652779388,1.0,867782.2763734084,50386.98000579193,251.9674479120226,255.8272073241973,-205.02720732419732,6.528505785325024
1.88,68.2,53.76221070603403,2.58,UGC05986,-2.13,53.72,0.0,2474.0638297872347,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,1,2.3510265201694867,0.014392191742456983,0.9532307108021961,0.0064741571467066585,0.006171365418800306,0.0921825343005433,867782.2763734084,2.108269689961342,2.4267496572946774,0.13900205758683953,0.4456193994763291,1252678973.9118457,0.44983816659472975,0.04976221772236933,0.005756876696982794,2.51,1.0,2.0,0.3166698764737565,0.07312325315728074,0.9507977616729066,2.703808413193847,2.3012643024471173,2.3166698764737563,0.015405574026639002,1.0395224360193862,10.55566254915855,7.312325315828074,1.0815233652779388,1.0,867782.2763734084,22633.083255204638,206.27698979717712,213.1679427582504,-144.9679427582504,14.43778929396597
2.51,84.3,66.168567311073,2.28,UGC05986,8.88,65.57,0.0,2831.2709163346617,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,1,2.3510265201694867,0.014392191742456983,0.9532307108021961,0.0064741571467066585,0.006171365418800306,0.0921825343005433,867782.2763734084,2.108269689961342,2.4267496572946774,0.13900205758683953,0.4456193994763291,1252678973.9118457,0.44983816659472975,0.04976221772236933,0.005756876696982794,2.51,1.0,2.0,0.3166698764737565,0.07312325315728074,0.9507977616729066,2.703808413193847,2.3012643024471173,2.3166698764737563,0.015405574026639002,1.0395224360193862,10.55566254915855,7.312325315828074,1.0815233652779388,1.0,867782.2763734084,12697.317416738668,178.52245437483222,190.39050925929592,-106.09050925929593,18.131432688926992
3.77,106.0,72.34067458905814,3.58,UGC05986,16.04,70.54,0.0,2980.371352785146,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,2,2.3654187119119436,0.07312325315728074,0.9478451161922915,0.07312325315728074,0.06930951838522112,0.2731070207111671,867782.2763734084,2.0428294550176935,2.413908965049951,0.08971038842229932,0.5968128781361413,6190520797.71245,1.0,0.06415440946482631,0.02913277018218356,2.51,1.0,2.0,0.3166698764737565,0.07312325315728074,0.9507977616729066,2.703808413193847,2.3012643024471173,2.3166698764737563,0.015405574026639002,1.0395224360193862,10.55566254915855,7.312325315828074,1.0815233652779388,1.0,867782.2763734084,16674.8117644039,250.72702357704227,260.95442811303803,-154.95442811303803,33.65932541094186
4.39,112.0,74.73848272476502,4.25,UGC05986,20.82,71.78,0.0,2857.4031890660594,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,2,2.3654187119119436,0.07312325315728074,0.9478451161922915,0.07312325315728074,0.06930951838522112,0.2731070207111671,867782.2763734084,2.0428294550176935,2.413908965049951,0.08971038842229932,0.5968128781361413,6190520797.71245,1.0,0.06415440946482631,0.02913277018218356,2.51,1.0,2.0,0.3166698764737565,0.07312325315728074,0.9507977616729066,2.703808413193847,2.3012643024471173,2.3166698764737563,0.015405574026639002,1.0395224360193862,10.55566254915855,7.312325315828074,1.0815233652779388,1.0,867782.2763734084,12297.436819355245,232.3483325461354,244.07291622990357,-132.07291622990357,37.26151727523498
5.02,115.0,75.43128064669192,3.18,UGC05986,24.3,71.41,0.0,2634.4621513944226,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,2,2.3654187119119436,0.07312325315728074,0.9478451161922915,0.07312325315728074,0.06930951838522112,0.2731070207111671,867782.2763734084,2.0428294550176935,2.413908965049951,0.08971038842229932,0.5968128781361413,6190520797.71245,1.0,0.06415440946482631,0.02913277018218356,2.51,1.0,2.0,0.3166698764737565,0.07312325315728074,0.9507977616729066,2.703808413193847,2.3012643024471173,2.3166698764737563,0.015405574026639002,1.0395224360193862,10.55566254915855,7.312325315828074,1.0815233652779388,1.0,867782.2763734084,9404.510727063707,217.28010458820157,230.00113467080942,-115.00113467080942,39.56871935330808
5.65,116.0,72.3922930980916,2.32,UGC05986,25.4,67.79,0.0,2381.592920353982,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,2,2.3654187119119436,0.07312325315728074,0.9478451161922915,0.07312325315728074,0.06930951838522112,0.2731070207111671,867782.2763734084,2.0428294550176935,2.413908965049951,0.08971038842229932,0.5968128781361413,6190520797.71245,1.0,0.06415440946482631,0.02913277018218356,2.51,1.0,2.0,0.3166698764737565,0.07312325315728074,0.9507977616729066,2.703808413193847,2.3012643024471173,2.3166698764737563,0.015405574026639002,1.0395224360193862,10.55566254915855,7.312325315828074,1.0815233652779388,1.0,867782.2763734084,7424.150117512606,204.80832054373724,217.2259014573221,-101.2259014573221,43.6077069019084
6.9,116.0,66.21693212464619,2.28,UGC05986,25.5,61.11,0.0,1950.144927536232,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,3,2.233564397339839,0.1318543145721045,0.9513174580242325,0.13806148110893016,0.13134029725960802,0.3809220902847142,867782.2763734084,2.0282777083647066,2.2630458543349015,0.07180557381056925,0.5,6787089127.597766,1.0470759455765193,0.06769990510727819,0.052531599431117335,2.51,1.0,2.0,0.3166698764737565,0.07312325315728074,0.9507977616729066,2.703808413193847,2.3012643024471173,2.3166698764737563,0.015405574026639002,1.0395224360193862,10.55566254915855,7.312325315828074,1.0815233652779388,1.0,867782.2763734084,6943.025386015254,218.87639243076273,228.67347302104207,-112.67347302104207,49.78306787535381
7.54,114.0,61.961233041313825,3.05,UGC05986,25.7,56.38,0.0,1723.6074270557028,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,3,2.233564397339839,0.1318543145721045,0.9513174580242325,0.13806148110893016,0.13134029725960802,0.3809220902847142,867782.2763734084,2.0282777083647066,2.2630458543349015,0.07180557381056925,0.5,6787089127.597766,1.0470759455765193,0.06769990510727819,0.052531599431117335,2.51,1.0,2.0,0.3166698764737565,0.07312325315728074,0.9507977616729066,2.703808413193847,2.3012643024471173,2.3166698764737563,0.015405574026639002,1.0395224360193862,10.55566254915855,7.312325315828074,1.0815233652779388,1.0,867782.2763734084,5814.391127570487,209.3812529857472,218.35682609408272,-104.35682609408272,52.038766958686175
8.16,112.0,58.585056968479606,3.69,UGC05986,24.6,53.17,0.0,1537.2549019607843,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,3,2.233564397339839,0.1318543145721045,0.9513174580242325,0.13806148110893016,0.13134029725960802,0.3809220902847142,867782.2763734084,2.0282777083647066,2.2630458543349015,0.07180557381056925,0.5,6787089127.597766,1.0470759455765193,0.06769990510727819,0.052531599431117335,2.51,1.0,2.0,0.3166698764737565,0.07312325315728074,0.9507977616729066,2.703808413193847,2.3012643024471173,2.3166698764737563,0.015405574026639002,1.0395224360193862,10.55566254915855,7.312325315828074,1.0815233652779388,1.0,867782.2763734084,4964.398287740687,201.269694757964,209.62275384118968,-97.62275384118968,53.414943031520394
8.79,109.0,56.43963589535283,5.1,UGC05986,24.9,50.65,0.0,1351.6496018202504,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,3,2.233564397339839,0.1318543145721045,0.9513174580242325,0.13806148110893016,0.13134029725960802,0.3809220902847142,867782.2763734084,2.0282777083647066,2.2630458543349015,0.07180557381056925,0.5,6787089127.597766,1.0470759455765193,0.06769990510727819,0.052531599431117335,2.51,1.0,2.0,0.3166698764737565,0.07312325315728074,0.9507977616729066,2.703808413193847,2.3012643024471173,2.3166698764737563,0.015405574026639002,1.0395224360193862,10.55566254915855,7.312325315828074,1.0815233652779388,1.0,867782.2763734084,4278.279804309976,193.92286992483554,201.96908669369353,-92.96908669369353,52.56036410464717
9.41,107.0,55.94092062167014,6.39,UGC05986,27.79,48.55,0.0,1216.6843783209351,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,3,2.233564397339839,0.1318543145721045,0.9513174580242325,0.13806148110893016,0.13134029725960802,0.3809220902847142,867782.2763734084,2.0282777083647066,2.2630458543349015,0.07180557381056925,0.5,6787089127.597766,1.0470759455765193,0.06769990510727819,0.052531599431117335,2.51,1.0,2.0,0.3166698764737565,0.07312325315728074,0.9507977616729066,2.703808413193847,2.3012643024471173,2.3166698764737563,0.015405574026639002,1.0395224360193862,10.55566254915855,7.312325315828074,1.0815233652779388,1.0,867782.2763734084,3733.083359532122,187.42549029733726,195.59575919021677,-88.59575919021677,51.05907937832986
