r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_density_i,weight_geom_i,weight_density_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
0.27,38.5,32.42834099981064,6.88,UGC05721,3.67,32.22,0.0,5489.814814814815,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,0.35,1,2.537085583050329,0.08056164928405307,0.7685509332162809,0.044613917948382244,0.034288068273663756,0.15412991432360038,1000000.0,2.347596105053588,2.6557763976793103,0.34196440763140534,0.5459450025521848,253100893.94981244,0.5537860550877951,0.3314820449979412,0.11189117956118483,2.0,1.0,2.0,0.28159549534411343,0.10638045315532474,0.8777015583578883,3.217393244907978,2.205603538052388,2.281595495344113,0.07599195729172514,1.1958677015563381,9.38651651150378,10.638045315632475,1.2869572979635913,1.0,1536786.574604006,2114264.9427105677,755.5471755832677,756.2427730774378,-717.7427730774378,6.0716590001893564
0.45,47.4,40.713056873686114,4.57,UGC05721,5.99,40.27,0.0,4992.799999999999,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,0.35,1,2.537085583050329,0.08056164928405307,0.7685509332162809,0.044613917948382244,0.034288068273663756,0.15412991432360038,1000000.0,2.347596105053588,2.6557763976793103,0.34196440763140534,0.5459450025521848,253100893.94981244,0.5537860550877951,0.3314820449979412,0.11189117956118483,2.0,1.0,2.0,0.28159549534411343,0.10638045315532474,0.8777015583578883,3.217393244907978,2.205603538052388,2.281595495344113,0.07599195729172514,1.1958677015563381,9.38651651150378,10.638045315632475,1.2869572979635913,1.0,1536786.574604006,761135.3793758043,585.2443256616094,586.6587370176225,-539.2587370176225,6.686943126313885
0.63,55.5,44.23539306935115,4.57,UGC05721,8.14,43.48,0.0,4889.285714285715,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,0.35,1,2.537085583050329,0.08056164928405307,0.7685509332162809,0.044613917948382244,0.034288068273663756,0.15412991432360038,1000000.0,2.347596105053588,2.6557763976793103,0.34196440763140534,0.5459450025521848,253100893.94981244,0.5537860550877951,0.3314820449979412,0.11189117956118483,2.0,1.0,2.0,0.28159549534411343,0.10638045315532474,0.8777015583578883,3.217393244907978,2.205603538052388,2.281595495344113,0.07599195729172514,1.1958677015563381,9.38651651150378,10.638045315632475,1.2869572979635913,1.0,1536786.574604006,388334.3772325532,494.62173188863073,496.5958393467554,-441.0958393467554,11.264606930648853
0.81,56.4,45.20808887798731,5.45,UGC05721,10.08,44.07,0.0,3927.111111111111,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,0.35,1,2.537085583050329,0.08056164928405307,0.7685509332162809,0.044613917948382244,0.034288068273663756,0.15412991432360038,1000000.0,2.347596105053588,2.6557763976793103,0.34196440763140534,0.5459450025521848,253100893.94981244,0.5537860550877951,0.3314820449979412,0.11189117956118483,2.0,1.0,2.0,0.28159549534411343,0.10638045315532474,0.8777015583578883,3.217393244907978,2.205603538052388,2.281595495344113,0.07599195729172514,1.1958677015563381,9.38651651150378,10.638045315632475,1.2869572979635913,1.0,1536786.574604006,234918.3269678408,436.2153652084611,438.5517257336369,-382.1517257336369,11.19191112201269
1.17,67.8,46.08581235044035,4.57,UGC05721,13.25,44.14,0.0,3928.9230769230767,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,0.35,2,2.456523933766276,0.14428374100404895,0.8425112619398145,0.13136903822376184,0.11067989417372132,0.21053940103775756,1000000.0,2.181090276513216,2.576061420981272,0.2841332736844458,0.6546889058947373,684165074.2995051,0.9104909348037719,0.25092039571388813,0.26719211297046097,2.0,1.0,2.0,0.28159549534411343,0.10638045315532474,0.8777015583578883,3.217393244907978,2.205603538052388,2.281595495344113,0.07599195729172514,1.1958677015563381,9.38651651150378,10.638045315632475,1.2869572979635913,1.0,1536786.574604006,153801.88548305765,424.2030245238445,426.699083799318,-358.89908379931796,21.714187649559648
1.35,76.4,45.50434924268228,4.57,UGC05721,15.37,42.83,0.0,4323.674074074074,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,0.35,2,2.456523933766276,0.14428374100404895,0.8425112619398145,0.13136903822376184,0.11067989417372132,0.21053940103775756,1000000.0,2.181090276513216,2.576061420981272,0.2841332736844458,0.6546889058947373,684165074.2995051,0.9104909348037719,0.25092039571388813,0.26719211297046097,2.0,1.0,2.0,0.28159549534411343,0.10638045315532474,0.8777015583578883,3.217393244907978,2.205603538052388,2.281595495344113,0.07599195729172514,1.1958677015563381,9.38651651150378,10.638045315632475,1.2869572979635913,1.0,1536786.574604006,115522.30509616327,394.91152411625114,397.5245372047119,-321.12453720471194,30.895650757317725
1.53,81.2,44.93766794127172,4.57,UGC05721,18.44,40.98,0.0,4309.437908496732,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,0.35,2,2.456523933766276,0.14428374100404895,0.8425112619398145,0.13136903822376184,0.11067989417372132,0.21053940103775756,1000000.0,2.181090276513216,2.576061420981272,0.2841332736844458,0.6546889058947373,684165074.2995051,0.9104909348037719,0.25092039571388813,0.26719211297046097,2.0,1.0,2.0,0.28159549534411343,0.10638045315532474,0.8777015583578883,3.217393244907978,2.205603538052388,2.281595495344113,0.07599195729172514,1.1958677015563381,9.38651651150378,10.638045315632475,1.2869572979635913,1.0,1536786.574604006,89939.51088801639,370.954783846583,373.6667574974594,-292.4667574974594,36.26233205872828
1.89,82.6,43.049629498986405,4.57,UGC05721,22.09,36.95,0.0,3609.9259259259256,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,0.35,3,2.2485181010422313,0.177434305288922,0.9730509106412992,0.177434305288922,0.17265261234039186,0.25449776675039426,1000000.0,2.103792079732256,2.308692858686915,0.2078919778904223,0.5,825295824.7331685,1.0,0.04291456298984331,0.22747987857554103,2.0,1.0,2.0,0.28159549534411343,0.10638045315532474,0.8777015583578883,3.217393244907978,2.205603538052388,2.281595495344113,0.07599195729172514,1.1958677015563381,9.38651651150378,10.638045315632475,1.2869572979635913,1.0,1536786.574604006,71245.98044578658,366.9535434391343,369.47012550751197,-286.87012550751194,39.55037050101359
2.07,82.3,40.63814095157405,4.57,UGC05721,20.36,35.17,0.0,3272.12077294686,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,0.35,3,2.2485181010422313,0.177434305288922,0.9730509106412992,0.177434305288922,0.17265261234039186,0.25449776675039426,1000000.0,2.103792079732256,2.308692858686915,0.2078919778904223,0.5,825295824.7331685,1.0,0.04291456298984331,0.22747987857554103,2.0,1.0,2.0,0.28159549534411343,0.10638045315532474,0.8777015583578883,3.217393244907978,2.205603538052388,2.281595495344113,0.07599195729172514,1.1958677015563381,9.38651651150378,10.638045315632475,1.2869572979635913,1.0,1536786.574604006,59394.0971202115,350.6362517465041,352.9833417299431,-270.6833417299431,41.661859048425946
2.25,82.1,38.23119276193198,4.57,UGC05721,17.96,33.75,0.0,2995.7377777777774,UGC05721,UGC5721,Bizyaev_2014,,False,unique_to_2014,2MASXJ10331910+2734073,,EON_158.330_27.569,2MASXJ10331910+2734073,,158.329697,27.568743,r,2.92,0.02,1.17,0.06,0.4006849315068493,2.495726495726496,20.87,0.14,0.025,16.28,0.16,SC,12179.0,2MASXJ10331910+2734073,NED,thick_like,2MASXJ10331910+2734073,2MASXJ10331910+2734073,,158.329697,27.568743,2MASXJ10331910+2734073,,NED,,True,coord_review,UGC05721,122.0,0.2492801093997276,Bizyaev_2014,0.35,3,2.2485181010422313,0.177434305288922,0.9730509106412992,0.177434305288922,0.17265261234039186,0.25449776675039426,1000000.0,2.103792079732256,2.308692858686915,0.2078919778904223,0.5,825295824.7331685,1.0,0.04291456298984331,0.22747987857554103,2.0,1.0,2.0,0.28159549534411343,0.10638045315532474,0.8777015583578883,3.217393244907978,2.205603538052388,2.281595495344113,0.07599195729172514,1.1958677015563381,9.38651651150378,10.638045315632475,1.2869572979635913,1.0,1536786.574604006,50271.16380254701,336.3184778684198,338.48447919473466,-256.3844791947347,43.868807238068015
