galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
IC4202,1,0.77,5.5,3.135,4.73,0.35000000000000003,2.028554327113041,185.46424308097198,141.28571428571428,3.8814285714285712,7,25.9,0.77,3.5156077328398996,0.2844458415137807,0.0,1.0,0.028554327113040845,0.028554327113040845,0.1350619672446832,1e-06,1.3742254297666487e-08,0.00020756195996180136,185.4642430810881
IC4202,2,6.27,10.24,8.254999999999999,3.9700000000000006,0.35000000000000003,2.0088826534259168,226.0905499053524,236.0,4.985,6,25.9,0.77,3.5156077328398996,0.2844458415137807,0.01967167368712408,0.9331793305044864,0.028554327113040845,0.02664630785835356,0.24084780944234685,1e-06,3.5343417871274812e-09,0.00017080981076254769,226.0905499054169
IC4202,3,11.02,14.59,12.805,3.5700000000000003,0.35000000000000003,2.00527323534315,242.07131385357616,243.16666666666666,6.103333333333333,6,25.9,0.77,3.5156077328398996,0.2844458415137807,0.0036094180827666023,0.987390871563309,0.008882653425916764,0.008770650908010767,0.2721590331839453,1e-06,1.6598299161311804e-09,0.0001457879352897892,242.07131385362004
IC4202,4,14.98,18.65,16.814999999999998,3.669999999999998,0.35000000000000003,2.0038247745392535,229.03959164474358,245.83333333333334,9.143333333333334,6,25.9,0.77,3.5156077328398996,0.2844458415137807,0.0014484608038967117,0.994920723369897,0.005273235343150162,0.005246451122106667,0.2914135088020768,1e-06,1.0306612232383415e-09,0.0001316456169750923,229.0395916447814
IC4202,5,19.62,25.9,22.759999999999998,6.279999999999998,0.35000000000000003,2.0026825342193066,205.63923030792338,241.71428571428572,12.457142857142857,7,25.9,0.77,3.5156077328398996,0.2844458415137807,0.0011422403199468079,0.9959923831151135,0.0038247745392534505,0.0038094463082290544,0.3153368316177552,1e-06,6.087376792173765e-10,0.00011770670999984448,205.63923030795706
