galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,L_static,delta_sigma_i,beta_i,rho_struct_i,M_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
UGC06917,1,1.74,5.24,3.49,0.35,2.0269024587507327,61.92095464486067,81.17999999999999,3.9799999999999995,5,10.47,1.74,1.794628911656008,0.557218260279359,0.0,1.0,4.108333577289765,4.108333577289765,1.4506919455424277e-06,0.0022500921958762206,61.92095468574275
UGC06917,2,6.11,10.47,8.290000000000001,0.35000000000000003,2.00936080348129,68.8610731755489,105.0,4.316666666666666,6,10.47,1.74,1.794628911656008,0.557218260279359,0.017541655269442735,0.9690095983670813,3.9124061362744897,8.020739713564256,5.019560771471089e-07,0.0020399058506581948,68.86107320576346
