r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,delta_sigma_i,beta_i,rho_struct_i,M_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms,r_scale,L_static
1.74,96.4,148.01974530446944,12.1,NGC4157,5.73,129.95,70.64,5340.781609195403,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,1,2.02045422031826,0.0,1.0,4.0822352564018685,4.0822352564018685,5.799090512819183e-06,0.0031765417504426696,148.01974533855415,-51.61974533855414,-51.61974530446943,2.8342270288870623,0.3528298861762947
3.5,157.0,223.45501605468607,10.5,NGC4157,16.49,217.21,49.8,7042.571428571428,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,1,2.02045422031826,0.0,1.0,4.0822352564018685,4.0822352564018685,1.43325113768256e-06,0.002239727434731503,223.45501606591066,-66.45501606591066,-66.45501605468607,2.8342270288870623,0.3528298861762947
5.24,192.0,242.04169165662347,8.4,NGC4157,21.44,237.63,40.7,7035.114503816793,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,1,2.02045422031826,0.0,1.0,4.0822352564018685,4.0822352564018685,6.394341252189324e-07,0.0018304739321135402,242.0416916635451,-50.041691663545095,-50.04169165662347,2.8342270288870623,0.3528298861762947
8.72,201.0,254.82678999665637,7.3,NGC4157,30.5,251.02,31.55,4633.142201834862,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,2,2.006432061401473,0.014022158916787042,0.9610373722931481,3.868915054198268,7.951150310600136,4.4973568463254384e-07,0.0019803270361220095,254.8267900043512,-53.82679000435121,-53.82678999665637,2.8342270288870623,0.3528298861762947
10.47,194.0,236.26904007931296,6.4,NGC4157,41.92,230.73,28.8,3594.6513849092644,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,2,2.006432061401473,0.014022158916787042,0.9610373722931481,3.868915054198268,7.951150310600136,3.119585944136859e-07,0.0018072649179108446,236.269040086225,-42.269040086225004,-42.26904007931296,2.8342270288870623,0.3528298861762947
12.19,190.0,216.51426142404569,6.0,NGC4157,51.62,208.57,26.69,2961.443806398688,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,2,2.006432061401473,0.014022158916787042,0.9610373722931481,3.868915054198268,7.951150310600136,2.3013512388523812e-07,0.0016749170606812304,216.51426143052413,-26.51426143052413,-26.514261424045685,2.8342270288870623,0.3528298861762947
15.68,184.0,187.18058499748312,6.4,NGC4157,48.39,179.28,23.53,2159.183673469388,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,3,2.0036390030356626,0.0027930583658104524,0.9921150887777622,3.982914732318598,11.934065042918734,2.0876449462683032e-07,0.0018092615277368552,187.18058500622715,-3.1805850062271475,-3.1805849974831233,2.8342270288870623,0.3528298861762947
17.42,182.0,178.4644572456936,7.3,NGC4157,52.05,169.24,22.32,1901.4925373134329,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,3,2.0036390030356626,0.0027930583658104524,0.9921150887777622,3.982914732318598,11.934065042918734,1.6914238646388605e-07,0.0017165256689606757,178.46445725394864,3.5355427460513624,3.535542754306391,2.8342270288870623,0.3528298861762947
19.16,181.0,169.2039024372665,6.6,NGC4157,50.54,160.07,21.29,1709.8643006263048,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,3,2.0036390030356626,0.0027930583658104524,0.9921150887777622,3.982914732318598,11.934065042918734,1.398162808841369e-07,0.0016367284263860218,169.20390244518262,11.79609755481738,11.796097562733507,2.8342270288870623,0.3528298861762947
22.65,185.0,155.37222821341015,6.5,NGC4157,52.27,145.0,19.58,1511.037527593819,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,4,2.002390665187569,0.001248337848093417,0.9964681787345174,3.9954072971744456,15.929472340093179,1.3354429266207652e-07,0.0017391889571855134,155.37222822314413,29.627771776855866,29.627771786589847,2.8342270288870623,0.3528298861762947
24.39,186.0,148.94688281397498,9.1,NGC4157,50.33,138.91,18.87,1418.450184501845,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,4,2.002390665187569,0.001248337848093417,0.9964681787345174,3.9954072971744456,15.929472340093179,1.1516967577102732e-07,0.0016760036969098119,148.94688282340448,37.05311717659552,37.05311718602502,2.8342270288870623,0.3528298861762947
26.13,186.0,142.9520678409375,11.4,NGC4157,47.42,133.62,18.23,1323.9954075774972,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,4,2.002390665187569,0.001248337848093417,0.9964681787345174,3.9954072971744456,15.929472340093179,1.0034203981158436e-07,0.001619239790851466,142.9520678501082,43.04793214989181,43.0479321590625,2.8342270288870623,0.3528298861762947
27.87,184.0,137.6566522184816,13.6,NGC4157,44.83,128.95,17.65,1214.782920703265,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,4,2.002390665187569,0.001248337848093417,0.9964681787345174,3.9954072971744456,15.929472340093179,8.820390389877208e-08,0.001567878439694474,137.65665222741052,46.34334777258948,46.34334778151839,2.8342270288870623,0.3528298861762947
29.61,185.0,133.0775987910813,13.6,NGC4157,43.0,124.77,17.12,1155.8595069233368,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,4,2.002390665187569,0.001248337848093417,0.9964681787345174,3.9954072971744456,15.929472340093179,7.814207332064578e-08,0.0015211136680157475,133.07759879977468,51.92240120022532,51.9224012089187,2.8342270288870623,0.3528298861762947
