galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,L_static,delta_sigma_i,beta_i,rho_struct_i,M_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
NGC2403,1,0.16,1.57,0.865,0.3499999999999999,2.157478798170028,67.7444087710755,67.01333333333334,1.6440000000000003,15,20.87,0.16,4.87089418483742,0.20530111352303537,0.0,1.0,4.654714764553189,4.654714764553189,2.6756001574412044e-05,0.004810815041327864,67.7444089418936
NGC2403,2,1.67,2.98,2.325,0.35,2.0445695301072164,103.12050731849263,97.4,1.6521428571428576,14,20.87,0.16,4.87089418483742,0.20530111352303537,0.11290926806281165,0.576967640008232,2.4118773797796598,7.066592144332849,5.622435300170209e-06,0.0036155445057274205,103.12050738187557
NGC2403,3,3.08,6.46,4.77,0.3499999999999999,2.018320670371988,102.2789615368371,113.33333333333333,3.049333333333334,15,20.87,0.16,4.87089418483742,0.20530111352303537,0.026248859735228613,0.8799805990887772,3.584705097129185,10.651297241462034,2.0133816269036687e-06,0.0030990047370616424,102.2789615837863
NGC2403,4,6.96,13.42,10.19,0.35,2.007303363914798,81.8632729073081,128.64285714285714,1.542142857142857,14,20.87,0.16,4.87089418483742,0.20530111352303537,0.01101730645718968,0.9477503702204091,3.8187390964730192,14.470036337935053,5.993515163434322e-07,0.002471313810817957,81.86327294461049
NGC2403,5,13.91,20.87,17.39,0.3499999999999999,2.003862891178714,66.5174223471972,134.26666666666668,4.1066666666666665,15,20.87,0.16,4.87089418483742,0.20530111352303537,0.0034404727360839438,0.9833814585228192,3.948735290284607,18.41877162821966,2.6195208155866187e-07,0.002134325818216406,66.51742238143896
