galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,L_static,delta_sigma_i,beta_i,rho_struct_i,M_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
UGC01281,1,0.23,0.84,0.535,0.35,2.3001144417346158,8.881473492568254,10.914000000000001,4.356,5,4.99,0.23,3.077111879822369,0.32498005891736587,0.0,1.0,5.290526445076143,5.290526445076143,7.949717212994124e-05,0.00652157857343746,8.881475886933412
UGC01281,2,1.0,1.61,1.3050000000000002,0.35,2.0924941862394024,17.14148187160106,26.139999999999997,5.038,5,4.99,0.23,3.077111879822369,0.32498005891736587,0.20762025549521335,0.5278882028741578,2.311375346183327,7.60190179125947,1.919824749081532e-05,0.005005368415562834,17.141482602392966
UGC01281,3,1.76,2.22,1.9900000000000002,0.35,2.0541730102337157,22.166147625823672,38.525000000000006,4.865,4,4.99,0.23,3.077111879822369,0.32498005891736587,0.03832117600568674,0.8887684434681102,3.7502711039221994,11.35217289518167,1.2329151770565333e-05,0.004953282954104784,22.16614817925795
UGC01281,4,2.38,3.07,2.7249999999999996,0.35,2.0365611244633395,25.118562460484434,48.379999999999995,6.388,5,4.99,0.23,3.077111879822369,0.32498005891736587,0.0176118857703762,0.9472485660098251,3.9287903570632956,15.280963252244966,8.850709221272674e-06,0.004911026636861994,25.11856294057127
UGC01281,5,3.46,4.99,4.225,0.35,2.021259575103735,26.65534840303284,55.620000000000005,4.0,5,4.99,0.23,3.077111879822369,0.32498005891736587,0.015301549359604483,0.9540067049451778,3.897585110519183,19.17854836276415,4.620858397893405e-06,0.004418498243871965,26.6553487692469
