galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,L_static,delta_sigma_i,beta_i,rho_struct_i,M_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
DDO168,1,0.41,2.06,1.235,0.35,2.0992631573247813,22.801932483717632,29.560000000000002,1.8199999999999998,5,4.12,0.41,2.3074512826452187,0.43337859720861316,0.0,1.0,4.40690580370121,4.40690580370121,1.2426825707811349e-05,0.003917541288760977,22.80193282024897
DDO168,2,2.47,4.12,3.295,0.35,2.028884248906177,28.378055993417775,53.36,2.06,5,4.12,0.41,2.3074512826452187,0.43337859720861316,0.07037890841860417,0.8501045793795935,3.4993460886969006,7.90625189239811,3.1319885352142005e-06,0.0032124604625630476,28.37805617524669
