r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_struct,a_total,struct_to_bar_ratio,sigma_flip_severity
1.74,87.5,9.4,115.01639812054964,126.78499674646051,9238.181264367817,-2158.3159618972986,-1849.7325949124802,-286.74383445579303,95.47490033844657,2.235954808803516,0.4943819235214065,0.2,0.38447281054156096,-13376.574375095373,-5142.929145411143,-1635.4388295259919,7602.742434841824,0.1770303897190209,61.55173071062649
3.5,106.0,7.1,119.94005839851974,137.9797380052593,5439.545171428571,-1757.837166046203,-1522.3072776619174,-286.6807445331349,105.75290746318616,2.3979919212531615,0.5591967685012647,0.2567813490521305,0.49905137321555376,-10120.62053720773,-5050.709576887053,-1329.368711817049,4110.176459611522,0.24438968147550486,61.55173071062649
5.24,116.0,5.3,106.53865463444122,127.15870477478134,3085.751183206107,-1015.8779228243019,-1148.2129881102942,-285.6691209892242,109.43289538151406,2.45998562325771,0.5839942493030841,0.28264985828876427,0.5413855305113086,-6331.043928184605,-3427.5355757506213,-919.6281047105454,2166.1230784955615,0.29802406289772476,61.55173071062649
6.98,125.0,5.7,95.8807204238117,115.2906943339314,1904.29,-521.1893756444839,-750.6825185886158,-275.96754819436165,110.40536608842378,2.476777683795983,0.5907110735183934,0.28986846502541336,0.5470682236138045,-4474.932043922967,-2448.0931240614286,-587.2251649012691,1317.0648350987308,0.3083696101440795,61.55173071062649
8.72,126.0,4.4,87.77515000569214,105.31830800008136,1272.0121559633028,-287.84451413918333,-419.83926187463,-243.88801435535441,110.61452132906584,2.480412825575538,0.5921651302302152,0.2914430284375462,0.5418518823763061,-3154.4010959196958,-1709.21817159397,-388.4712203530097,883.5409356102931,0.3053989842249723,61.55173071062649
10.47,123.0,4.4,81.2138619432919,97.0566401643906,899.7126456542501,-170.66361428890744,-229.23502946813568,-189.68847166957374,110.63224486052789,2.480721251051064,0.5922885004204256,0.2915768176882339,0.5338617740141274,-2083.0500864267237,-1112.0608145000522,-269.75167414096677,629.9609715132833,0.29981980962911736,61.55173071062649
12.31,118.0,4.6,75.91649324320632,90.09078532236246,659.3297806661251,-103.62088247627304,-129.2018051892581,-128.13674095894726,110.57884008921621,2.479792083916923,0.5919168335667693,0.29117385450303346,0.5244733793833365,-1249.1251044399617,-655.1328647981899,-191.14830655192605,468.18147411419903,0.2899130483061264,61.55173071062649
14.52,115.0,6.4,70.61807119932517,83.48831055902377,480.0480716253444,-62.85676079183043,-74.61517492047234,-78.47753559126167,109.52906345335782,2.4616382544670548,0.5846553017868219,0.2833562917287576,0.5002809361788118,-679.5832984520339,-339.98256876106836,-136.59683333932796,343.4512382860164,0.2845482388395793,61.55173071062649
17.07,122.0,15.2,68.55426571967828,78.40565285743114,360.13159929701226,-21.0232542500962,-41.63263724061058,-45.399876817911725,111.1943386865063,2.4905345841201783,0.5962138336480713,0.2958495520685229,0.5101573627088867,-324.48860444396956,-165.54025067222264,-84.81306687965687,275.3185324173554,0.23550576246353983,61.55173071062649
31.82,121.0,10.2,46.60199142675306,60.845069644137965,116.34577309868006,-14.911362795254623,-21.924183648887116,-24.529383224009415,111.23476269591363,2.491242717338576,0.5964970869354304,0.2961590660289113,0.44015804359970984,-141.27461881490163,-62.18315982786186,-48.09481128412425,68.25096181455581,0.41337824317289174,61.55173071062649
34.61,118.0,10.4,51.97485418116487,58.41294120312724,98.58629586824617,-5.750925889598536,-10.368554394052191,-13.141242165957191,111.50929298095387,2.496065093220629,0.5984260372882517,0.29827111837569487,0.42985776553420757,-50.71338614585403,-21.79954285133025,-20.534129813540847,78.05216605470532,0.20828584371384948,61.55173071062649
37.16,113.0,10.5,51.65137847797404,56.41123469664531,85.6358288482239,-5.078614517655799,-7.179626447564111,-8.240096981595292,108.46647948569083,2.443488257447653,0.5773953029790612,0.2756458056043757,0.38589514563718735,-30.147874122125934,-11.633918275009378,-13.841832651374578,71.79399619684932,0.1616359978941415,61.55173071062649
