r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_struct,a_total,struct_to_bar_ratio,sigma_flip_severity
1.07,22.1,7.17,19.219751778625433,18.40680309016207,316.6452336448598,42.21592349434218,15.989450499422377,5.080196679397921,80.74303463204002,2.024752518628984,0.40990100745159364,0.2,0.2500001346111776,222.66384967548717,55.665992391914806,28.58734432894905,345.2325779738088,0.09028193476934442,7.1972900720006
1.78,42.7,10.66,24.667572599728334,24.83910223820499,346.61853932584273,1.1647627762596997,-5.399841643576638,-2.083912740688685,84.32262542237936,2.0863069285320988,0.4345227714128395,0.2,0.26793001012606477,-17.991502043184312,-4.820463324613487,-4.770709009624683,341.84783031621805,0.013763571385718418,7.1972900720006
2.49,60.6,7.69,26.357643654386493,28.152530969701463,318.29919678714856,-47.86528076217435,-30.6415581600992,-9.281202812689285,90.84383135069696,2.1673202230339883,0.46692808921359535,0.2,0.3299234575264127,-272.2896906757783,-89.83475619655019,-39.29302047726083,279.00617630988773,0.12344681002615493,7.1972900720006
2.97,76.8,11.1,26.311024414235845,29.330646089031184,289.65885521885525,-64.73053722065289,-44.76987516421511,-11.423531624305888,98.67620220381689,2.284865380559631,0.5139461522238524,0.212746032163318,0.4066306996934808,-362.94079844945946,-147.5828708208143,-56.57131120319379,233.08754401566148,0.19530323407668876,7.1972900720006
3.04,81.6,17.5,26.216751430540295,29.315526602808962,282.6974013157895,-83.99265908827063,-49.151455863975166,-11.453740088321915,98.38235007030306,2.280321621532908,0.5121286486131633,0.21106288786902852,0.4029726062215608,-368.81575343858486,-148.6226453787151,-56.605935667520825,226.09146564826864,0.20023507610630173,7.1972900720006
3.19,87.0,8.93,26.695832802321846,29.411999252005973,271.18047021943573,-28.425661526237352,-40.9122601882763,-11.405020138553642,99.63951349530765,2.2998411522553845,0.5199364609021538,0.21834027728524155,0.415889346087098,-290.589128777759,-120.8529227474017,-47.77373385281409,223.40673636662166,0.1761695221420488,7.1972900720006
6.95,90.0,24.8,30.566388229757592,34.52960758537519,171.55306474820142,-20.74314072254063,-28.586288337345323,-10.548477075694034,95.44227596678748,2.2354628433821655,0.49418513735286623,0.2,0.34918705066259403,-199.40008128983754,-69.62792628747987,-37.12082166730018,134.43224308090123,0.21638098813206633,7.1972900720006
8.58,97.8,9.4,34.047238602343946,36.978872346246575,159.37494172494172,-6.669302383679985,-11.853390485001853,-8.853081717429248,94.11051819262829,2.215486794959015,0.486194717983606,0.2,0.32744087470531663,-101.25028072177905,-33.15348048369819,-24.268361719704004,135.10658000523773,0.15227212921330954,7.1972900720006
9.26,93.7,25.3,35.87821157008621,38.02526791490101,156.14697624190066,-3.1006779659980097,-7.167860176458248,-6.6814875415188695,85.630267621697,2.0928791896002106,0.43715167584008424,0.2,0.25372431296701536,-67.87689040219588,-17.22201738363455,-17.13552208770327,139.0114541541974,0.10973969845664615,7.1972900720006
9.89,103.0,23.8,37.421682457761015,39.19242401281146,155.31305358948433,-0.3281698265532795,-5.107129981594724,-5.605165984347793,78.9393014625323,2.0870989943748537,0.4348395977499415,0.2,0.2,-52.17299342261889,-10.434598684523777,-13.717268152730187,141.59578543675414,0.08832012400571933,7.1972900720006
10.08,97.4,11.0,37.75372449327292,39.63898333711398,155.87787698412697,-4.998009983519341,-6.203494218126197,-5.4584148626,92.32369400214883,2.1890063484284896,0.47560253937139585,0.2,0.3035155121399134,-49.047866440338936,-14.886788302009544,-14.474730841869434,141.40314614225753,0.09285943022782761,7.1972900720006
11.84,106.5,9.48,39.088355148769956,41.515208056807325,145.5669341216216,-10.439489748223002,-6.5502698574107745,-5.979752122094886,103.77365182856693,2.365593627006538,0.5462374508026152,0.2437516075790779,0.40135339309235285,-48.91198389719056,-19.630990700015957,-16.521367547603788,129.0455665740178,0.11349670615306176,7.1972900720006
14.56,112.0,11.0,36.78513930220008,39.8575776986008,109.10896291208792,-12.151123566337354,-7.165219877470479,-6.116611679027544,105.52628045374558,2.394250179970008,0.5577000719880033,0.2552593630966237,0.3995761493257277,-45.35535229768531,-18.122917022420893,-16.173078744349944,92.93588416773798,0.14822869095897315,7.1972900720006
15.43,111.5,9.4,37.06442287677119,39.661090504422596,101.94440051847052,-4.834556162420894,-6.759933508888961,-5.7925176119161055,104.7512127570945,2.3815378116941504,0.5526151246776602,0.25012196355473987,0.3850238962777324,-36.73976200976455,-14.145686317316159,-12.911902580160739,89.03249793830977,0.12665631966535848,7.1972900720006
17.93,111.0,24.3,38.652472537459374,40.794607486774524,92.81650864472951,-3.402919926851801,-5.294208503961127,-4.800653607143969,99.21321140121226,2.2934756941576273,0.517390277663051,0.21595367165394388,0.31611385637974226,-28.561795880959828,-9.02877944106125,-9.491710359227495,83.32479828550201,0.1022631695354819,7.1972900720006
19.02,112.5,7.75,39.797498766910415,41.311318061761234,89.72791798107255,-2.971578140611752,-3.4861567354104235,-3.798346292688623,99.13419255350914,2.2926256249664063,0.5170502499865626,0.21563593601251058,0.30835723583731645,-20.387113624811555,-6.2865140040481835,-6.455525336370338,83.27239264470221,0.0719455603297525,7.1972900720006
20.1,106.0,10.7,40.45484434773133,41.6653393121909,86.368184079602,-3.110864723583836,-3.1414184476430123,-3.1709020004377866,93.81689264962296,2.2114797542464064,0.4845919016985626,0.2,0.26060790559418473,-16.465928663214186,-4.291151182583503,-4.945575562230374,81.42260851737163,0.05726154387676185,7.1972900720006
