r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_struct,a_total,struct_to_bar_ratio,sigma_flip_severity
0.45,18.9,9.78,69.23299702208381,65.19,9443.858,1497.617960758008,348.45669337056853,103.36612625078222,80.62603960865914,2.0231491554915646,0.40925966219662585,0.2,0.25232922748762526,10787.583906706011,2722.0227136370663,1207.715059244145,10651.573059244145,0.12788365297785556,178.2797758945277
1.34,58.3,10.5,121.04846471862109,120.17000000000002,10776.737985074627,-543.9242555549969,-205.14149960200126,-71.7127047635004,87.39763741585975,2.117681173766763,0.4470724695067052,0.2,0.3073914768247804,1152.116881545036,354.15090969288923,158.1357542800422,10934.873739354669,0.014673805236710236,178.2797758945277
2.23,74.1,5.69,130.71748579433591,137.48,8475.672825112106,-2206.6461598661836,-565.6035054319524,-249.9924806580281,92.64945670630186,2.1938016511072878,0.47752066044291513,0.2,0.35486033909215026,-7884.477488660782,-2797.8883551905906,-813.3135908554175,7662.359234256688,0.09595858731659572,178.2797758945277
3.12,119.0,4.27,131.7002982714672,146.18,6848.907820512821,-1270.3730041048414,-793.4182485896237,-285.5315011773997,93.86044468722328,2.211758090726792,0.4847032362907168,0.2,0.3647030587915028,-8123.023683388252,-2962.491583967515,-1289.6230241046703,5559.28479640815,0.18829615727082571,178.2797758945277
4.01,141.0,3.76,144.36753803995055,157.86,6214.408877805488,-304.69206839174797,-596.5092453698012,-237.7920753617761,90.94290065057254,2.1687644023697654,0.4675057609479062,0.2,0.3338749524625769,-5350.007952289788,-1786.2336507451614,-1016.9061247589623,5197.502753046526,0.16363682286674147,178.2797758945277
4.9,195.0,4.54,166.95211217104958,175.79,6306.555938775509,358.54424496965134,-150.19805800961734,-114.08912753031764,88.79039672041478,2.1376060194698105,0.45504240778792426,0.2,0.3119188811743364,-2387.824472119135,-744.807537784101,-618.1870084949543,5688.368930280555,0.0980229168656169,178.2797758945277
5.79,227.0,4.2,195.95289101439903,199.19,6852.617633851468,440.6207605441157,82.00138875452018,19.77438615547756,86.895274629528,2.110537753605589,0.4442151014422356,0.2,0.2932858892177859,-285.35883722616745,-83.69172032202995,-220.9189297234986,6631.698704127969,0.03223861909822227,178.2797758945277
6.69,246.0,4.24,218.0662286569267,217.87,7095.267100149476,24.909776934735458,124.72673943579267,71.89406694137273,85.0978547158916,2.0851594813859116,0.43406379255436467,0.2,0.27628563469979034,423.55869080349294,117.0231817212553,12.786723565775688,7108.053823715252,0.0018021483032691341,178.2797758945277
7.58,268.0,5.56,228.19004719992859,228.65,6897.206134564644,-109.3757702841537,18.030477265096287,5.488935050932973,82.03149755645761,2.042475233922841,0.41699009356913647,0.2,0.2501884398160815,20.099686894651313,5.028709304964552,-27.720957637779478,6869.485176926865,0.004019157481586454,178.2797758945277
8.47,283.0,2.96,238.2583639287436,241.76,6900.578229043683,-91.06531498538557,-126.56724974929224,-91.12047129044966,84.9232641800187,2.082708977607029,0.4330835910428116,0.2,0.2712202009523477,-756.6374278173303,-205.21535522068382,-198.44741652873358,6702.130812514949,0.028758085183860808,178.2797758945277
10.23,291.0,9.81,253.4127045577699,260.94,6655.8830498533725,-174.93706588383043,-197.18312623292826,-161.64114187120873,89.59778020445856,2.1492400184513536,0.45969600738054145,0.2,0.3067704102473209,-1291.2252269251576,-396.1096925855206,-378.4638092586931,6277.41924059468,0.05686154735952438,178.2797758945277
12.06,310.0,4.74,263.62895942472494,275.0400029086679,6272.554162520732,-282.36787452782687,-232.29801371653602,-194.3604247349362,95.82712642884357,2.2412743380262263,0.4965097352104906,0.2,0.3601517399558243,-1515.8364082879002,-545.9311199332745,-509.68283189359397,5762.8713306271375,0.08125602723990977,178.2797758945277
13.44,310.0,20.4,263.4515694160433,277.98028779033956,5749.4821726190485,-328.1696054834447,-279.29706711704944,-213.31186995826835,100.01879158015853,2.305771846310784,0.5223087385243137,0.22057554448642852,0.3992100092671473,-1550.8705335109912,-619.1230400550685,-585.2909949571222,5164.191177661926,0.10179890595095209,178.2797758945277
15.18,310.0,16.1,265.42159957171447,282.2671334038024,5248.664993412384,-284.95020770219253,-306.5595083169245,-223.04179770315378,103.50478618161442,2.3612403871660543,0.5444961548664218,0.24202644717767613,0.4320751324979013,-1497.392169762339,-646.9859201513826,-607.7805718572097,4640.884421555174,0.11579717368512507,178.2797758945277
16.83,314.0,13.5,265.7553642367182,283.7363587910439,4783.500968508616,-326.0605819879526,-291.39457441957063,-219.48601141342778,106.11830398154198,2.4040427524830026,0.5616171009932011,0.2592520580286873,0.45677510682944733,-1370.1076580287129,-625.8310718639092,-587.0711633635909,4196.429805145025,0.12272834629458139,178.2797758945277
18.56,317.0,12.7,259.0322764179848,277.4176075882712,4146.580226293105,-311.2492718832057,-256.9930874128929,-208.92011821208885,107.10164033400612,2.4204382198829895,0.5681752879531958,0.2660056290453774,0.46216361167833214,-1206.7142545732806,-557.6994181573137,-531.4013347907726,3615.178891502332,0.12815411876543542,178.2797758945277
20.3,319.0,10.4,256.50439593573793,274.1903712751416,3703.4659950738915,-206.5432050410576,-238.92042131993992,-196.20335583737744,106.63314943113144,2.4126064062930626,0.5650425625172251,0.26276884120430966,0.4500714130119245,-1043.455559287659,-469.6295179837447,-462.35736776562516,3241.1086273082665,0.12484450198290539,178.2797758945277
21.94,318.0,10.8,258.39617248850124,275.0623645648383,3448.4641932543295,-156.16217045005607,-216.99623283022044,-183.66103354042573,106.81449449666428,2.4156335079946225,0.566253403197849,0.26401757631336087,0.4460844953815065,-906.0950619622674,-404.19495848311294,-405.2289171965688,3043.2352760577605,0.1175099680574478,178.2797758945277
23.68,317.0,9.3,257.96360832435624,274.2245512349323,3175.637858952702,-194.58687723742733,-192.7349168469854,-172.5929362988,108.87004672208647,2.4503475566298354,0.5801390226519342,0.27854738333834794,0.46377712410329175,-801.4017926034187,-371.6718186248362,-365.4510675793122,2810.18679137339,0.11507957891012006,178.2797758945277
25.41,317.0,7.23,248.96124584108378,265.4585180400132,2773.247729240457,-216.43963953935517,-185.2183044934719,-165.01068488353468,110.3415292744048,2.4756698711189222,0.5902679484475689,0.289389456119745,0.47474609811637497,-720.0190070354186,-341.8262141596917,-333.9835839927374,2439.2641452477196,0.12043049038544044,178.2797758945277
27.06,312.0,8.39,240.91551309795102,257.17034238029856,2444.071877309682,-189.94269196703087,-182.046884947641,-158.56071314657783,110.92947163056525,2.4859026966602507,0.5943610786641003,0.29382898396434276,0.47517017300955816,-645.1654391740086,-306.5633733521012,-299.19809862346557,2144.873778686216,0.1224178803418861,178.2797758945277
28.8,312.0,8.37,232.01825919916394,247.63895028851982,2129.342003472222,-168.96014327348993,-165.26689685671417,-147.5066790102764,111.08377638226244,2.4885994392005246,0.5954397756802099,0.2950045488940777,0.4698091778709739,-565.4509142596572,-265.65402915472015,-260.1589270204714,1869.1830764517508,0.12217808440177387,178.2797758945277
30.53,311.0,11.5,223.66493356688073,238.15547211853016,1857.7801801506714,-140.30507272090162,-140.74143234155284,-131.1846973166069,111.10452236407868,2.4889623676072676,0.5955849470429071,0.29516293443981173,0.4628371956470466,-478.88165250332827,-221.64424109146393,-219.19509965682377,1638.5850804938477,0.11798764030254989,178.2797758945277
32.18,310.0,14.5,217.88565690929576,230.78446091537444,1655.1108576755748,-110.68693678279335,-118.98537783731156,-113.10633256836726,111.04303301155656,2.4878869244271855,0.5951547697708742,0.29469372300393487,0.4552222396315829,-394.59894511904827,-179.63021555335322,-179.8417623742902,1475.2690953012846,0.1086584391252551,178.2797758945277
