r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_struct,a_total,struct_to_bar_ratio,sigma_flip_severity
0.39,17.4,30.4,13.78859240873841,12.30018699044856,387.9348717948718,418.659677410482,253.64029836335968,64.54338834765927,86.83788447484746,2.109723116959696,0.4438892467838784,0.2,0.30327139664471237,11113.754885611945,3370.48396612653,99.56584772902167,487.5007195238935,0.25665609092669833,38.4456620519658
1.18,46.3,37.1,31.36068173587104,29.12108686158537,718.6760169491525,151.2466469428008,152.3335239663383,59.34119224247959,91.44403851267361,2.1760851270325343,0.47043405081301376,0.2,0.34153131375900025,6782.153486188106,2316.3177902530074,114.79208384626747,833.46810079542,0.15972716653822774,38.4456620519658
1.95,69.1,13.1,37.31439074043537,34.879296151155344,623.879641025641,-139.02418735744854,64.57176963845802,29.167500774845976,92.02668198543918,2.1846292775345635,0.4738517110138254,0.2,0.3425441182234269,1888.9854458961333,647.0608539013779,90.15305452814832,714.0326955537894,0.1445039212690755,38.4456620519658
2.74,85.2,6.2,37.50526323671917,37.08001213592034,501.79828467153277,-87.87419457462482,-27.06446852895563,-9.278161277119818,91.0147009792697,2.1698116944817385,0.4679246777926954,0.2,0.3282680315765502,11.13780367565414,3.6561848886930504,11.575719144379239,513.374003815912,0.023068470933407983,38.4456620519658
3.53,93.2,6.2,38.736670651895444,41.37856449902534,485.03841359773384,-20.149094228919356,-70.20066833383622,-40.47120181166714,90.26660902471055,2.158925511908736,0.46357020476349436,0.2,0.31683284717393456,-768.486780378465,-243.4818546428392,-59.95919172991012,425.0792218678237,0.12361740853712509,38.4456620519658
4.3,100.0,12.4,40.38654414540036,44.97301968958722,470.3656976744186,-39.521513426586225,-54.025748729103654,-44.41130519052706,93.17847670520194,2.2016260548652737,0.4806504219461095,0.2,0.33914496904200464,-925.2757751888907,-313.8026241317532,-91.04640743991342,379.31929023450516,0.19356515130687663,38.4456620519658
5.09,108.0,6.2,41.36471457603696,46.422288827674144,423.3848526522593,-64.43435208160214,-42.646629472128424,-39.82005761708602,99.51946406555305,2.297968048323713,0.5191872193294853,0.2176366467821345,0.39757265153955923,-792.7379685961645,-315.17093615086094,-87.22775796522501,336.1570946870343,0.20602474892239048,38.4456620519658
5.87,112.0,6.2,41.15239243816394,46.55347570267981,369.2037649063032,-58.14958933378574,-43.177318187279546,-37.07634712290155,100.89651299731887,2.3195729012482715,0.5278291604993086,0.22582070662347403,0.40652850750237934,-651.5272623310177,-264.86440555253984,-80.69960760057019,288.50415730573303,0.21857742328562169,38.4456620519658
6.4,113.0,24.9,41.99692929528669,47.139547091587545,347.208890625,-30.978598289748668,-40.60828317037512,-34.732078127080904,99.27142079406954,2.2941040568856064,0.5176416227542426,0.21618868733222135,0.38528919775662374,-522.59359098705,-201.34966542415364,-71.62419215104532,275.58469847395463,0.20628559373038183,38.4456620519658
7.44,113.0,15.5,43.61929004919559,48.83667883875806,320.5673655913978,-22.802537804674934,-32.94958582207575,-29.820775127476423,97.740163283837,2.2704307196660825,0.508172287866433,0.20742184536876154,0.36232349123661844,-409.889348993267,-148.5125399479452,-64.83585155969703,255.73151403170075,0.2022534372458182,38.4456620519658
8.21,112.0,13.1,45.0666151730877,50.11723256525644,305.93629719853834,-26.676338342064106,-24.08588776373409,-24.63328671558699,99.71142088886829,2.3009640443622974,0.520385617744919,0.21876262938126903,0.37640077142726375,-307.8500720538349,-115.87500460500218,-58.555078786945415,247.38121841159293,0.19139631133387847,38.4456620519658
9.0,111.0,26.4,44.98892321073826,50.10559350012731,278.9522777777778,-26.14086534010526,-21.192575149764938,-21.031756724351045,99.5424577292791,2.2983266619431038,0.5193306647772415,0.21777127290024745,0.36884005725856,-243.71489388227303,-89.89181541430146,-54.0630320375885,224.8892457401893,0.1938074586387024,38.4456620519658
9.72,111.0,19.4,45.83447379465449,50.89229902450861,266.4635905349794,-13.831099042077454,-20.211181270502358,-19.343155670517802,100.17581059834218,2.30823289934219,0.523293159736876,0.221506415053716,0.3697385583057122,-198.44007746408835,-73.37094815164586,-50.332007404025774,216.13158313095363,0.1888888733465391,38.4456620519658
11.79,113.0,12.5,48.331875117005296,53.23425400998872,240.3635114503817,-16.512035219902916,-18.455027283761947,-17.99957250270249,106.99661493334345,2.418679220247826,0.5674716880991304,0.2652769479841636,0.4241120849090207,-154.63623735936991,-65.58309702896857,-42.23203118525906,198.13148026512266,0.17570067490870814,38.4456620519658
17.63,118.0,14.6,42.06787243450816,48.939710869599544,135.85339194554737,-17.895568408362045,-16.8059678974133,-16.952031209103364,105.25299914502148,2.3897493658960967,0.5558997463584388,0.2534345533655326,0.35480837479799676,-121.92021194116217,-43.25831225387107,-35.47302375688875,100.38036818865862,0.261112536454791,38.4456620519658
